locus_tag,cluster_id,uMax,MeOH,NoCu,lowCu,medCu,highCu,LanzaTech,lowCH4,lowO2_fast_growth,aa3_KO,NO3_lowO2_slow_growth,highO2_slow_growth,lowO2_slow_growth,lowO2_fast_growth,lowO2_low_iron_fast_growth,WithLanthanum,NoLanthanum,crotonic_acid,slow_growth,unknown
EQU24_RS10515,25,-0.003574773542792982,-0.2619003650370658,3.9272664327567135,4.2199690375446215,3.5445059577122717,1.5539366260128826,1.3683357160785494,0.8346079880500766,-0.5104391955044545,1.946806178640656,1.0396134740805014,4.449538260342115,3.522953157895113,-0.5104391955044545,0.6830775566050509,3.9462892444892113,3.0647212016469134,0.7252402998285983,2.171242703615111,4.693100987573121
EQU24_RS10520,25,-0.17539612058728976,-0.03592001319042857,4.40807236377089,4.866703355851401,4.108046154431055,2.0210009998085243,0.9218088396888844,0.8731092316271765,-0.04935001433386309,2.414964228166645,1.6845693177360863,5.415858930783052,4.011908296065799,-0.04935001433386309,0.4545919140593148,4.172318056471439,3.404493653729661,1.2922992249262049,2.6742123580019324,5.0945131525538585
EQU24_RS10525,25,0.0542609563321817,1.1376004337536976,4.012478055309976,4.215739723129437,3.4667832527853304,1.4113591840523334,0.8575403746009351,0.8374004550255257,0.3960459912857929,1.874189934096071,1.1563921369475452,4.5617159013650195,3.299625771764521,0.3960459912857929,0.6938440205574288,3.6278565288444766,3.0180661048415045,1.0249927838448856,2.104264493835029,4.4892210548258555
EQU24_RS10530,25,-0.4791201651002423,0.5153929220643878,5.255372949914736,5.517951135683979,4.872303683998095,2.3426809053823323,1.1097529722196615,0.4348467832124546,0.6426466095320761,2.414630998311497,1.2258825301395215,5.421192771942842,3.7610832662981153,0.6426466095320761,0.4776034149407567,4.331798461190264,3.624445149898227,0.9823367539195677,2.3222224527150663,5.79818299809367
EQU24_RS10535,25,-0.4506493689727414,-0.2527205950309091,5.110759360051684,5.3352787600620255,4.610463665671642,1.8948317370962915,1.0969372633624836,-0.20038069820821308,-0.3901222479764156,2.2565963993987763,0.8877391122738068,5.438765624697501,3.730833181735037,-0.3901222479764156,0.4746536527368359,4.004539520216702,3.361393726501913,0.84463460309652,2.285428721175449,5.75622179451206
EQU24_RS10540,25,-0.19645254795593547,-0.09573456996536167,4.882594251408218,5.2149897873370366,4.566887990119321,2.0777807793640735,0.07433887468028327,0.4584299411476159,0.25830907125568103,2.1411704046710103,0.9805730562594012,5.219210440464444,3.7438122372895504,0.25830907125568103,0.346480130319802,3.5133666966225694,3.0255919281985366,0.7831801805117463,2.2849365968305237,5.548115747576048
EQU24_RS10545,25,-0.30908714324318715,0.4735920206907046,5.034264179811631,5.298873406308818,4.4073853251201625,1.8873789052960976,0.3608872758576791,0.5932020982979893,0.3214772161091538,1.789919606223931,0.9518219598134382,5.1898803101610715,3.669559754118801,0.3214772161091538,1.0482729271457247,4.100777764124092,3.416389378724344,0.7783875016373056,2.0439794357233687,5.433449588471434
EQU24_RS10550,25,-0.004329821883626895,1.3958755802003595,3.8997466442191966,4.040952082953614,3.1306681621661,1.180715892313792,1.0902807127757337,0.6804942836799294,0.1734481562750058,2.702872127235917,0.788620747059178,4.618819059937248,3.394764005505162,0.1734481562750058,0.2938176546017557,3.818326109986412,3.3676511828995754,1.2184702417321718,2.8205731217931467,4.580684831290991
EQU24_RS10655,25,-0.3591407893796709,-0.17888806258991627,3.8216353074444154,4.266106534598592,3.020789535836966,0.5987284896059445,0.7382744772929993,-0.02522742144438674,0.36066442182842695,2.1259851020219407,1.0028616091959346,4.278375385924608,2.8292269626477897,0.36066442182842695,0.6399151269980545,3.826002789366493,2.8907414186699785,1.0932319739893124,1.7875469998182594,4.071466153065456
EQU24_RS10660,25,-0.3772973558104531,-0.19240711154818493,4.721422585607262,5.134339455894115,3.753474918399807,1.0661271941339348,0.8791629920484286,-0.13278939817022714,-0.2792283529648924,2.585353946527415,0.9122405758841072,5.000708475370925,3.6002499726508934,-0.2792283529648924,0.00820779300345827,4.33517627928215,3.5003412417920385,1.0257940279587716,2.6620478391556186,4.734619384986044
EQU24_RS10665,25,-0.6304882095261013,-0.3854197238435467,5.540714669047705,5.9217656709218005,4.9517104069411975,1.8701617416355223,0.9594886639396484,-0.29489536601629035,-0.4159539174381185,3.3485287875632523,1.4268281134916982,5.8124779070371675,4.25075483172844,-0.4159539174381185,-0.11605442641055942,5.435146328815268,4.652627672540006,1.8755253708938917,3.1905547476747103,5.605137896503695
