locus_tag,cluster_id,uMax,MeOH,NoCu,lowCu,medCu,highCu,LanzaTech,lowCH4,lowO2_fast_growth,aa3_KO,NO3_lowO2_slow_growth,highO2_slow_growth,lowO2_slow_growth,lowO2_fast_growth,lowO2_low_iron_fast_growth,WithLanthanum,NoLanthanum,crotonic_acid,slow_growth,unknown
EQU24_RS01635,4,-0.025723480405239717,4.619811680447461,0.2497319864992826,0.2699118693317291,-0.036406925048991616,-0.43250700908279865,1.9626801598727377,2.532218121179278,1.025627735691326,3.1907461266426225,0.7085703144166482,1.8410724216463827,0.13047032743415096,1.025627735691326,0.217212173494244,1.8397293578010947,1.6444339481600934,1.3588815915421903,0.5059147076246707,3.627343821925475
EQU24_RS01640,4,0.01974842087618102,3.8525573247976874,-0.044803467403165466,-0.1677336652108685,-0.31643203999082026,-0.4477055878862488,0.9290002756997008,1.5409663156303808,1.1428897589362152,1.1036274780636517,0.4576274593710462,1.1967815081930513,-0.904052082764836,1.1428897589362152,-0.03008068109666008,1.6180998850052644,1.531408962690591,1.060207864331768,-0.036112584634729,3.269350415260232
EQU24_RS01645,4,0.07146028812121206,2.1345321917450155,0.30190930207298466,0.20258993082354929,0.054579725169585036,0.10932244423483822,0.8935797149450921,1.3267185512519706,-0.03946424554121974,0.6730736096034652,0.013228674411819715,0.5837325570107177,0.2034394897601013,-0.03946424554121974,-0.3726775505639564,1.5774826641804158,1.5022137662775277,0.4622394419350606,0.2614421087101125,2.4753211446724377
EQU24_RS01650,4,-0.0910838985321202,2.1469877638492822,0.2761872127572335,-0.038000294917911424,-0.13002468616135415,-0.1725514001514528,0.8996500224488515,1.097909398462683,0.08190881919290567,0.8356577361959254,0.18303616732613945,0.6242809039174964,-0.4768179284046938,0.08190881919290567,-0.39595322756084267,1.7739375189811455,1.6510342634001824,0.9257709859034904,-0.3538900962932826,2.723692854885739
EQU24_RS01655,4,-0.03495009958409339,2.364885864659156,-0.15897798782858244,-0.10301022723910824,-0.4760929105357631,-0.1836139830872088,0.7350173837782971,0.7595577204892563,0.2143228546690868,0.5679978652717511,-0.06114336923868929,0.5048815123658834,-0.4919670183683978,0.2143228546690868,-1.1932290819969738,1.572714874813817,1.5030766014330343,0.6114333949749765,-0.02581850605106296,2.9503614459002763
EQU24_RS01660,4,0.06589314979114966,2.6347066713606813,0.2142003589336395,0.3053232114395061,0.20035837022012432,0.3216475590116276,1.529310536745992,1.3093470768451951,1.0023784916633796,1.4174305267858809,0.2406021308791556,1.082694695597988,-0.12995022927453811,1.0023784916633796,-0.12227734440014608,2.1876818711512938,2.0626096901159228,0.8651869097905371,0.3639072251279418,3.3316342593518455
EQU24_RS01665,4,0.07116396732504324,4.63637147134417,-0.1302927105703571,0.10010149107794153,-0.030108173030259026,-0.298776026082524,1.0069189307630613,1.8167357659715548,1.4690405157237787,1.5978773625184288,0.24265448280963425,0.7964886071875328,-0.4248679464441578,1.4690405157237787,0.2144203710193062,1.95139621524322,1.8935900822120832,1.1359214819936785,-0.23845479712357645,3.4645596079205383
EQU24_RS01670,4,0.054409036606949485,4.913265651830487,0.10901336656196546,0.005350013036191026,-0.10288577677363206,-0.29510748789285496,-0.2279054045508824,2.163229212499864,0.033978028362077244,3.5106937705385044,-0.06305057307381852,0.9554942914269456,-0.3910501741836424,0.033978028362077244,-0.7805517662394872,2.354246902343617,1.9941018630280776,1.3192588962179994,-0.29859405837783776,3.616754449921424
EQU24_RS04605,4,0.016583098084865487,0.9632705383675968,0.5502276578718323,0.6284260461347748,0.3387869735024932,-0.26641403873284714,0.26959340422854305,0.7769789035402048,0.3867678027304783,0.6510593688162515,1.1081798816052422,1.3605743437877178,1.074345878984062,0.3867678027304783,1.0713473393757384,1.8722517746272695,1.5778233644525907,0.7555194275281238,1.1406304754291816,3.131515196759253
EQU24_RS04610,4,0.0983163048283088,0.20764797814330668,0.10225445350643793,0.05149912634704437,-0.14442008253179892,-0.13292200198338094,0.29620872526115105,0.2653469895221268,0.05399121893894706,0.5621243411490457,0.48595290471528,1.0849282669413678,0.252196593299271,0.05399121893894706,0.35409858539547945,1.2195962783709031,0.9965414189465486,0.5491911797217014,0.8728949455863191,2.8953525160905778
EQU24_RS04615,4,0.08785947045044028,1.6693754217752632,0.8622588060490238,0.7985415293758673,0.858055808149787,0.3029197479415605,1.363739161846249,0.8225995482676404,0.1753677881702467,1.225339684151168,0.8910874736234329,1.5597576622110358,0.8966121527163899,0.1753677881702467,0.8498672580460717,1.6410317391351914,1.3597484342488066,0.9140556059345314,0.9880821565614047,1.748780848266708
EQU24_RS06495,4,0.10337256397314737,1.3224172355619113,0.4614007592036816,0.3122378578384035,0.2389084031727771,0.7045090503158179,0.5533398805864087,0.8474492650498637,0.3517504443576905,0.1344695530398108,0.3343396064994132,1.0384487956435111,1.7026946549012356,0.3517504443576905,0.8888792664910672,2.010476551081505,1.6490403783846894,1.1395514836359657,0.6935127386850074,2.0401560032206087
EQU24_RS06565,4,0.044588055498379735,1.5607002374722303,0.5067816096656317,0.411380402934322,0.5494227208894353,0.9861273463826318,0.3589712362011729,0.20857251728514628,0.5660177524973249,-0.07910332879160077,0.26958177652355303,0.021165040255142712,1.3033962434981043,0.5660177524973249,1.232335149877977,2.0595558616158445,1.6259321732056742,0.499449222517856,0.4519509779238018,0.7239977599682904
EQU24_RS07125,4,-0.057579673538930363,0.873773446018994,0.24487702239129,0.34025396482829945,0.4461584469673416,0.17356213160868034,1.457741995217461,1.1654134131052327,0.32290633583125683,0.4487034425962505,0.5295580877923003,0.5479310315419018,0.1831980531536176,0.32290633583125683,1.2050709356625458,1.8877269329146185,1.8677223371275888,0.5561430294546215,0.7039137277900785,1.8323681171503785
EQU24_RS07525,4,0.12041760135770432,0.7461880524739418,0.5719435804210504,0.7345386415643034,0.9512720739786688,1.5860536349954737,1.2961822740594384,0.07065551297937167,-0.02952056574239144,0.8283586580541819,-0.043379673956697215,-0.11392939193806935,0.5760930392564013,-0.02952056574239144,0.48331386327882797,1.5612578201624427,1.216777597918497,0.7348935891745568,0.8994974784965528,1.941149063094439
EQU24_RS07975,4,-0.1476371704166981,2.9754617656605267,-0.047900092540263964,0.016693875098181196,-0.044507648610635664,-0.7063228289222375,0.4698137839341914,1.5105459703390638,1.2669345047187042,0.3886053263283627,0.8037982215244888,0.484104544927629,1.2660580719112005,1.2669345047187042,1.1000785326903595,1.8182615638645645,1.7851015750162078,0.12438467808888674,1.3063814490602432,1.7169006988537818
EQU24_RS08255,4,-0.279183333014388,0.5562389007254973,-0.005571235897755161,-0.1446220508412922,-0.6101857151515376,0.23596646715211744,0.9862073501051186,-0.10117182243517996,0.04554555899530608,0.997486014644848,0.7726923817049789,1.016806923277403,1.0603441115622363,0.04554555899530608,-0.21577204429746796,0.8908959769229519,0.8728038611948208,1.1228856634094926,0.7469854882123718,1.4624762039470658
EQU24_RS08665,4,0.22060819129034195,1.2793605136081967,0.5942048113908305,0.5541581727631204,0.30354677954863274,0.4046471051811924,1.963992352241683,1.3990800424772178,0.6200845618799069,0.8255299617366493,0.6781287534857515,0.5043641127466617,0.9082559787077924,0.6200845618799069,0.8372321130837744,1.8994488767513849,1.869910602644559,0.9044889994890469,1.222583503351026,1.824176894605288
EQU24_RS10670,4,0.15026092563797872,1.018833537525747,0.1400021803124374,-0.14382718261497285,-0.21439613368426835,-0.3023523512872,0.6839603055525217,0.5248649265137698,0.4135714436466089,-0.25600563084161176,1.017881398536296,0.8172667687469877,1.8453816685862137,0.4135714436466089,0.3987323940611924,2.3538548760104816,1.810749747291688,1.5048059789805517,0.3976957467096329,2.598077997124828
EQU24_RS10675,4,0.12948871346644358,1.6057224417752656,0.004134091585035182,-0.08297518321254849,-0.3931525834163834,-0.3424135485121929,0.7826560742231489,0.614586124108244,0.8845978139944873,-0.18222287463052075,0.7212378352871462,0.7640735740978303,1.8068887860241,0.8845978139944873,0.4600022608832541,2.213505133466859,1.6386958745974092,1.1610771460167832,0.2969985159611422,2.3703207120456318
