,method,num_clusters,sse,silhouette,calinski-harabasz,davies-bouldin,eps,min_sample,linkage,threshold,branching_factor
93,birch,28,,0.061421425980330305,527.4657132895,1.611316031950888,,,,0.43,48.0
94,birch,29,,0.06172912807122919,516.4333354428134,1.60081717189605,,,,0.43,48.0
95,birch,30,,0.05919566943455659,505.7082520252351,1.6464862201756891,,,,0.43,48.0
96,birch,31,,0.05887784988837429,495.4806128643416,1.630440924825925,,,,0.43,48.0
97,birch,32,,0.05912985392441115,486.0234109356303,1.6055457531987536,,,,0.43,48.0
98,birch,33,,0.0621048213390714,477.720855219024,1.6202700429832466,,,,0.43,48.0
99,birch,34,,0.06194548122702502,469.39496403149866,1.6106415982837063,,,,0.43,48.0
100,birch,10,,0.09505040562920337,952.2521415083768,1.284030733454984,,,,0.43,49.0
101,birch,11,,0.10098714482126464,906.6316340114699,1.295114477280088,,,,0.43,49.0
102,birch,12,,0.10254867493181444,863.0764901485668,1.2368074457761458,,,,0.43,49.0
103,birch,13,,0.10620839548361963,822.4064666357785,1.3367293078011824,,,,0.43,49.0
104,birch,14,,0.10137143847732952,787.0492245801934,1.4289481961373365,,,,0.43,49.0
105,birch,15,,0.08222520322839447,755.5431306602595,1.4808417441240798,,,,0.43,49.0
106,birch,16,,0.05767406371686954,727.4978915535529,1.634596818843182,,,,0.43,49.0
107,birch,17,,0.059906861303044893,701.2653174175539,1.6327424686841692,,,,0.43,49.0
108,birch,18,,0.05992783743003069,677.9029767746729,1.60982680748077,,,,0.43,49.0
109,birch,19,,0.06055210124989245,657.1655678371103,1.5724303476862183,,,,0.43,49.0
110,birch,20,,0.06425265804118671,640.9907561928669,1.5814808411210786,,,,0.43,49.0
111,birch,21,,0.06685210896777423,622.6690319376104,1.5626458164870853,,,,0.43,49.0
112,birch,22,,0.06634276983296487,606.1916691929683,1.5549493612946583,,,,0.43,49.0
113,birch,23,,0.06973715377903347,590.9174086646884,1.543294731589414,,,,0.43,49.0
114,birch,24,,0.06821748438336074,576.7726520386416,1.6214438007280456,,,,0.43,49.0
115,birch,25,,0.07010718459554102,563.1448742155598,1.6012758309976654,,,,0.43,49.0
116,birch,26,,0.07268295209770832,550.3598057963977,1.6040745613739678,,,,0.43,49.0
117,birch,27,,0.07025462227742295,538.5476390397323,1.6552359046815635,,,,0.43,49.0
118,birch,28,,0.07172213437616409,526.718594125851,1.6219907325540581,,,,0.43,49.0
119,birch,29,,0.07300472111806956,515.7017883769396,1.595462515235562,,,,0.43,49.0
120,birch,30,,0.058613896407849406,506.20262208746556,1.6273208218376076,,,,0.43,49.0
121,birch,31,,0.056460316285794745,496.5896539129339,1.6341317754442457,,,,0.43,49.0
122,birch,32,,0.056197594875811614,487.1478757327755,1.6201505776872822,,,,0.43,49.0
123,birch,33,,0.056380883783018296,478.40781365528676,1.5964859342661122,,,,0.43,49.0
124,birch,34,,0.058920460771884904,470.04735266229005,1.5885138888685235,,,,0.43,49.0
125,birch,10,,0.10442221124339213,975.35884909793,1.4905900887156884,,,,0.43,50.0
126,birch,11,,0.10789068639741932,929.5901412566581,1.4075697057019025,,,,0.43,50.0
127,birch,12,,0.09080994013232126,888.3235179000625,1.4721888305368223,,,,0.43,50.0
128,birch,13,,0.08830352081060822,844.1092638537424,1.4937519866360645,,,,0.43,50.0
129,birch,14,,0.09167833593648377,807.1741457651691,1.5240048107393105,,,,0.43,50.0
130,birch,15,,0.09267812647860768,774.2165330792401,1.5023792459002219,,,,0.43,50.0
131,birch,16,,0.09138349313235773,745.8178182213956,1.5606986737151527,,,,0.43,50.0
132,birch,17,,0.09132588616091825,718.1264426767248,1.5406587503668598,,,,0.43,50.0
133,birch,18,,0.0919588410953082,693.7219118816221,1.4956507927923308,,,,0.43,50.0
134,birch,19,,0.09280866679674228,669.9324424777864,1.4968064603348725,,,,0.43,50.0
135,birch,20,,0.09423812188283737,648.5366718822339,1.476051481865309,,,,0.43,50.0
136,birch,21,,0.09565217940058986,627.9571686751605,1.4290975321298702,,,,0.43,50.0
137,birch,22,,0.08659344182654542,609.790027080396,1.5163240485209593,,,,0.43,50.0
138,birch,23,,0.0892920714972629,593.0924355432547,1.505297413094146,,,,0.43,50.0
139,birch,24,,0.0839449982419498,578.8299236787818,1.5711223822944858,,,,0.43,50.0
140,birch,25,,0.08270237295984213,564.4478838839926,1.5615656897744672,,,,0.43,50.0
141,birch,26,,0.08267052204488583,551.7490042143274,1.5654622625359305,,,,0.43,50.0
142,birch,27,,0.08185366029112195,539.4099118875884,1.5601835351729176,,,,0.43,50.0
143,birch,28,,0.08408770587187467,527.867508099973,1.5813165773911815,,,,0.43,50.0
144,birch,29,,0.08458107238472673,517.0823412767137,1.5673482956265683,,,,0.43,50.0
145,birch,30,,0.08542821871782022,506.7683455364602,1.5576519864121794,,,,0.43,50.0
146,birch,31,,0.0868198894724512,496.96916359113555,1.54813657737384,,,,0.43,50.0
147,birch,32,,0.08659488675106293,487.523087936786,1.5359084588171643,,,,0.43,50.0
148,birch,33,,0.08678332328650913,478.7792174152417,1.5147966068769065,,,,0.43,50.0
149,birch,34,,0.08850252962309146,470.31440917902285,1.4929179671429502,,,,0.43,50.0
150,birch,10,,0.14593473203318746,977.4548645713294,1.2400598573389758,,,,0.43,51.0
151,birch,11,,0.14738009336628446,921.4031993200906,1.1838792022492983,,,,0.43,51.0
152,birch,12,,0.14828752314520377,875.0043839995768,1.1882033263282188,,,,0.43,51.0
153,birch,13,,0.08510774168836188,840.946887855092,1.4272887364076259,,,,0.43,51.0
154,birch,14,,0.08071493219716817,802.7829682131621,1.479271918809182,,,,0.43,51.0
155,birch,15,,0.07808799096598827,769.7623736039916,1.5362594722206284,,,,0.43,51.0
156,birch,16,,0.07891720327705196,740.4063851248585,1.54420866208355,,,,0.43,51.0
157,birch,17,,0.07883274813542783,712.8515500221225,1.5251528917858697,,,,0.43,51.0
158,birch,18,,0.07945227008381879,688.5634527421996,1.4897785927585556,,,,0.43,51.0
159,birch,19,,0.0783133484783379,665.7154367434197,1.4835281033419356,,,,0.43,51.0
160,birch,20,,0.07590681379816072,645.802139213509,1.5971695462615867,,,,0.43,51.0
161,birch,21,,0.07599369265536017,626.3163880032441,1.5942681795345646,,,,0.43,51.0
162,birch,22,,0.06845832115196637,607.8176642167937,1.6579377826425985,,,,0.43,51.0
163,birch,23,,0.07066185157300663,591.0349873445725,1.634565867322231,,,,0.43,51.0
164,birch,24,,0.06537567786445743,575.2599107993213,1.6468182505496498,,,,0.43,51.0
165,birch,25,,0.06486358300118002,560.5871165565546,1.6393146281853075,,,,0.43,51.0
166,birch,26,,0.05832626854809512,548.0342903483187,1.6812178444532138,,,,0.43,51.0
167,birch,27,,0.05937245698835677,535.5152822388729,1.6664308081075194,,,,0.43,51.0
168,birch,28,,0.061012457111329264,523.8448945088082,1.6503530601385223,,,,0.43,51.0
169,birch,29,,0.06248452047133951,513.0882042244804,1.6154382029782062,,,,0.43,51.0
170,birch,30,,0.06158959255962034,503.3307103138118,1.6466654309444844,,,,0.43,51.0
171,birch,31,,0.06417880016060694,493.70915264757554,1.6405919055512461,,,,0.43,51.0
172,birch,32,,0.06394839109802938,484.3001513108029,1.6252795409716743,,,,0.43,51.0
173,birch,33,,0.0641296096305548,475.5891538509748,1.601459474420674,,,,0.43,51.0
174,birch,34,,0.06381788294264443,467.4043461450903,1.5882959303089434,,,,0.43,51.0
175,birch,10,,0.12411153677818536,969.0523331115247,1.3423832107150937,,,,0.43,52.0
176,birch,11,,0.12100959521731675,921.3710633577659,1.2651890215079293,,,,0.43,52.0
177,birch,12,,0.0909079889694936,881.7988465031598,1.4336178319747825,,,,0.43,52.0
178,birch,13,,0.09234884002461753,841.0314434457894,1.4067928339545674,,,,0.43,52.0
179,birch,14,,0.09412620686800284,804.0011780552438,1.4818137280885801,,,,0.43,52.0
180,birch,15,,0.0817804499211421,771.9197477907105,1.6121170959312787,,,,0.43,52.0
181,birch,16,,0.0837022062375889,744.3107414688786,1.5653821313388823,,,,0.43,52.0
182,birch,17,,0.083689465248996,716.6572812026279,1.545055789205153,,,,0.43,52.0
183,birch,18,,0.08433067604816462,692.2850706156343,1.4998035516951638,,,,0.43,52.0
184,birch,19,,0.08664341104059002,669.6755558067865,1.5390448936847114,,,,0.43,52.0
185,birch,20,,0.08721107068609034,648.3489760557397,1.5389778770823335,,,,0.43,52.0
186,birch,21,,0.08855147364064432,627.7736831310457,1.4877492046272347,,,,0.43,52.0
187,birch,22,,0.08816766147173329,608.7431052656382,1.4589696530350373,,,,0.43,52.0
188,birch,23,,0.08838505529354325,591.5498769621753,1.46172494545587,,,,0.43,52.0
189,birch,24,,0.08039579128552889,577.0664004101646,1.4858802946967646,,,,0.43,52.0
190,birch,25,,0.0692523858711465,564.048870632375,1.5555242015703903,,,,0.43,52.0
191,birch,26,,0.0721681019450724,551.519632730073,1.5537588581889918,,,,0.43,52.0
192,birch,27,,0.07417873540060482,539.0873347633487,1.5361906524763012,,,,0.43,52.0
193,birch,28,,0.0756547880636007,527.4655462137414,1.5588338848711625,,,,0.43,52.0
194,birch,29,,0.06844937745391656,516.7605940168526,1.6072447823764833,,,,0.43,52.0
195,birch,30,,0.06907499987349487,506.5102232233393,1.6293293135144085,,,,0.43,52.0
196,birch,31,,0.06882690981633738,496.2724144130533,1.6142840892794226,,,,0.43,52.0
197,birch,32,,0.06904356184958124,486.80615147596365,1.5900632535140862,,,,0.43,52.0
198,birch,33,,0.07120643545930479,477.98335806312315,1.5852441353279147,,,,0.43,52.0
199,birch,34,,0.07291161050571147,469.56539359155136,1.5662914556062117,,,,0.43,52.0
200,birch,10,,0.14447591293382303,964.8649563220271,1.2359588022182895,,,,0.43,53.0
201,birch,11,,0.11273293129947287,918.6529788698341,1.4018814235906445,,,,0.43,53.0
202,birch,12,,0.10703846726512506,876.3379198681137,1.4588241510750477,,,,0.43,53.0
203,birch,13,,0.1094207177576223,842.8048863315037,1.3937915809154748,,,,0.43,53.0
204,birch,14,,0.11041503333539726,804.7573539711947,1.3826158530144588,,,,0.43,53.0
205,birch,15,,0.06415206457492323,771.0722983303899,1.4747229175383212,,,,0.43,53.0
206,birch,16,,0.0654582530347786,739.6723235437362,1.4999675102872123,,,,0.43,53.0
207,birch,17,,0.0660646821436549,711.4399934432086,1.463767978552231,,,,0.43,53.0
208,birch,18,,0.06589425430915993,686.9394386010621,1.4501865111444259,,,,0.43,53.0
209,birch,19,,0.07103663762928335,664.6093871889725,1.4697975502138407,,,,0.43,53.0
210,birch,20,,0.06444105894974389,645.7757144289742,1.5330299835116212,,,,0.43,53.0
211,birch,21,,0.0662757968110487,626.2942080978023,1.503071202626548,,,,0.43,53.0
212,birch,22,,0.07018240311480853,608.5390970237545,1.5165849006780925,,,,0.43,53.0
213,birch,23,,0.07311989384597509,592.1897140617774,1.51015067716059,,,,0.43,53.0
214,birch,24,,0.07466578466077574,577.5675418943473,1.4919952011053645,,,,0.43,53.0
215,birch,25,,0.07597741674501605,562.6207518169975,1.5106836732799953,,,,0.43,53.0
216,birch,26,,0.07155603700776804,549.3550394116415,1.6143657365775448,,,,0.43,53.0
217,birch,27,,0.07272307087099025,536.573567314488,1.6329718131954027,,,,0.43,53.0
218,birch,28,,0.07420103532401857,524.7713616738173,1.6071500996183585,,,,0.43,53.0
219,birch,29,,0.0754445510908239,513.7682400787075,1.5802260500088083,,,,0.43,53.0
220,birch,30,,0.07607373065615913,503.4668138581306,1.5947695123092485,,,,0.43,53.0
221,birch,31,,0.07659602043784584,493.8636297141115,1.577305936097208,,,,0.43,53.0
222,birch,32,,0.07455782241661547,484.78842913198304,1.6310523034370732,,,,0.43,53.0
223,birch,33,,0.07155913688840222,477.043710070751,1.643926449272852,,,,0.43,53.0
224,birch,34,,0.07131348350293658,469.011570049838,1.630099546992996,,,,0.43,53.0
225,birch,10,,0.1144294431643622,953.3140266372893,1.302667628144337,,,,0.43,54.0
226,birch,11,,0.10317920858207977,906.5963537165278,1.4227864562047374,,,,0.43,54.0
227,birch,12,,0.08488763404442042,869.0355290279074,1.4639279421751976,,,,0.43,54.0
228,birch,13,,0.08708670927525784,835.4503129945218,1.4318723936799898,,,,0.43,54.0
229,birch,14,,0.08689295522666413,800.5759033513008,1.465931396926722,,,,0.43,54.0
230,birch,15,,0.08383307306946386,769.2036501860206,1.5446112314557197,,,,0.43,54.0
231,birch,16,,0.08575437655471081,741.6532572829627,1.5024742790202297,,,,0.43,54.0
232,birch,17,,0.08572326713622035,714.0668633013529,1.4858734724321565,,,,0.43,54.0
233,birch,18,,0.0693733427727408,692.3104923502914,1.6152887391412596,,,,0.43,54.0
234,birch,19,,0.07001697349885401,671.3110845581576,1.5687217272930534,,,,0.43,54.0
235,birch,20,,0.06899308506636481,650.2094240086254,1.570531708353723,,,,0.43,54.0
236,birch,21,,0.0684733086183778,630.8248830074482,1.6004533535126786,,,,0.43,54.0
237,birch,22,,0.07198097874933176,613.1660665380164,1.6051114471760952,,,,0.43,54.0
238,birch,23,,0.07332486134730055,596.8118847935295,1.5554620692782326,,,,0.43,54.0
239,birch,24,,0.07144974698388994,582.0822708558535,1.6015793745179145,,,,0.43,54.0
240,birch,25,,0.07385779954620791,568.2105562573842,1.612188653801282,,,,0.43,54.0
241,birch,26,,0.06985799929921961,554.9889293077598,1.6039133961494312,,,,0.43,54.0
242,birch,27,,0.070139839579168,542.4332054179858,1.5808189188229833,,,,0.43,54.0
243,birch,28,,0.0697767364407251,530.6863877309208,1.576746447264308,,,,0.43,54.0
244,birch,29,,0.06774932728142259,520.1529477906097,1.6000733694597047,,,,0.43,54.0
245,birch,30,,0.06952408766688302,509.81941806703657,1.5736524981495612,,,,0.43,54.0
246,birch,31,,0.07060929730382884,500.3580054053986,1.5981446952517726,,,,0.43,54.0
247,birch,32,,0.07278056856350366,491.1245804373633,1.5926176566716306,,,,0.43,54.0
248,birch,33,,0.07255622802692838,482.37259104530335,1.5808696000398543,,,,0.43,54.0
249,birch,34,,0.07274712527321868,474.2655468210044,1.5590562984148195,,,,0.43,54.0
250,birch,10,,0.10728466445339178,971.5928141939968,1.288531512168534,,,,0.48,45.0
251,birch,11,,0.11128195705708872,924.4297850820228,1.2981826624402488,,,,0.48,45.0
252,birch,12,,0.09392113383700114,882.7757880393283,1.4104364491471217,,,,0.48,45.0
253,birch,13,,0.09255193622978054,841.7280786145363,1.4699240235403344,,,,0.48,45.0
254,birch,14,,0.09351653975836083,801.9334866666094,1.4437150963151015,,,,0.48,45.0
255,birch,15,,0.09136676839489602,769.593858840674,1.5455646303174684,,,,0.48,45.0
256,birch,16,,0.09559435584737178,739.0539498425329,1.5286584205432536,,,,0.48,45.0
257,birch,17,,0.09556548130657302,711.5334117996013,1.5105173703361792,,,,0.48,45.0
258,birch,18,,0.09620585736153264,687.2745791078787,1.4671839338744659,,,,0.48,45.0
259,birch,19,,0.0876658747536043,667.6545871656216,1.5652457844695664,,,,0.48,45.0
260,birch,20,,0.09095151331392332,646.8626622838989,1.561787515846277,,,,0.48,45.0
261,birch,21,,0.09031458772506422,628.1880644844316,1.5571154445885986,,,,0.48,45.0
262,birch,22,,0.09337482751348583,610.2342323995082,1.5439710594157026,,,,0.48,45.0
263,birch,23,,0.09470219759068037,593.9294084559315,1.4969799592465527,,,,0.48,45.0
264,birch,24,,0.0965324300279433,578.5458298329471,1.4964615387298814,,,,0.48,45.0
265,birch,25,,0.09167993156190148,564.3326019076943,1.517712494673198,,,,0.48,45.0
266,birch,26,,0.09188042803078579,550.9169575043964,1.505572847093241,,,,0.48,45.0
267,birch,27,,0.08132253558417274,539.2629564702056,1.5605050637386229,,,,0.48,45.0
268,birch,28,,0.07954697182617015,528.420695370511,1.5707273285510137,,,,0.48,45.0
269,birch,29,,0.08082014033518964,517.216569271117,1.5940785966203137,,,,0.48,45.0
270,birch,30,,0.07120515380053333,507.1368900878495,1.6343504399150361,,,,0.48,45.0
271,birch,31,,0.07065800830042425,496.9893440452361,1.6292675674157469,,,,0.48,45.0
272,birch,32,,0.07040430547586893,487.5430400087619,1.6146445956102435,,,,0.48,45.0
273,birch,33,,0.07058050140660693,478.7989671089279,1.5911468001308018,,,,0.48,45.0
274,birch,34,,0.07229110173833311,470.3913434508243,1.5717701631123513,,,,0.48,45.0
275,birch,10,,0.15547032888060006,965.9425371876689,1.2203421882660983,,,,0.48,46.0
276,birch,11,,0.13021167047346907,921.4539727086672,1.25328109883701,,,,0.48,46.0
277,birch,12,,0.08122972391300982,879.5228034265995,1.464785332444161,,,,0.48,46.0
278,birch,13,,0.08274756803441258,841.8591988027817,1.5201954038771712,,,,0.48,46.0
279,birch,14,,0.08355742761408491,802.060087196706,1.4906356399132712,,,,0.48,46.0
280,birch,15,,0.08352942425663817,768.983476997879,1.5619923986835398,,,,0.48,46.0
281,birch,16,,0.08348610738739895,736.7953780690727,1.5406341592047554,,,,0.48,46.0
282,birch,17,,0.08412811650846122,708.6401671811733,1.492980121253025,,,,0.48,46.0
283,birch,18,,0.08430028989993027,682.9374241093083,1.4921978282376447,,,,0.48,46.0
284,birch,19,,0.08266748529573545,660.6829095953607,1.5054699949424641,,,,0.48,46.0
285,birch,20,,0.08199919013900779,640.5644145186758,1.5887609310480044,,,,0.48,46.0
286,birch,21,,0.08291529939140599,620.8339265334401,1.578313477451562,,,,0.48,46.0
287,birch,22,,0.08418119379232662,602.685900861996,1.5276253991821844,,,,0.48,46.0
288,birch,23,,0.08428840630004952,586.7082661186566,1.5145196589980743,,,,0.48,46.0
289,birch,24,,0.0786578976356848,572.4981960700395,1.53307833570547,,,,0.48,46.0
290,birch,25,,0.06940998987347612,560.6376899612924,1.5869713880459768,,,,0.48,46.0
291,birch,26,,0.07059564994835105,548.3636461031399,1.590313963606096,,,,0.48,46.0
292,birch,27,,0.0720905580489332,535.3628578341097,1.556036568091788,,,,0.48,46.0
293,birch,28,,0.07341219640082175,523.3216983255666,1.5293594719095434,,,,0.48,46.0
294,birch,29,,0.07063669098513464,513.0910478194502,1.5789052134543005,,,,0.48,46.0
295,birch,30,,0.0709113992253885,502.7638027347102,1.5925055685280685,,,,0.48,46.0
296,birch,31,,0.0719913120486473,493.5742441443105,1.5968068961885842,,,,0.48,46.0
297,birch,32,,0.07059783826002032,484.54206937555807,1.5825411262301636,,,,0.48,46.0
298,birch,33,,0.06901351191769285,476.3432999894946,1.6033140852460592,,,,0.48,46.0
299,birch,34,,0.06873238778551581,468.3174090040764,1.5912412644012317,,,,0.48,46.0
300,birch,10,,0.13339243763710426,963.1123314878753,1.2679819310962033,,,,0.48,47.0
301,birch,11,,0.135770737037137,914.5418104303784,1.2494032870817073,,,,0.48,47.0
302,birch,12,,0.11956034071272127,878.071143654283,1.3440553263629713,,,,0.48,47.0
303,birch,13,,0.12018987491759546,833.7886034091831,1.334810821721054,,,,0.48,47.0
304,birch,14,,0.11748970143023547,793.1336871192035,1.3609967169262294,,,,0.48,47.0
305,birch,15,,0.09697923861453556,759.488028699556,1.3986024068975558,,,,0.48,47.0
306,birch,16,,0.07423665220936368,731.6169464349069,1.5406042229017858,,,,0.48,47.0
307,birch,17,,0.0741901672241991,704.2862401298116,1.521760478438327,,,,0.48,47.0
308,birch,18,,0.07482287366827776,680.1895128595055,1.4778024248598283,,,,0.48,47.0
309,birch,19,,0.07736458563798727,658.6728940422885,1.4744657105600916,,,,0.48,47.0
310,birch,20,,0.08048156692845367,638.9847686504687,1.4891065935783883,,,,0.48,47.0
311,birch,21,,0.08615168982042436,621.7826440945692,1.5470366180299202,,,,0.48,47.0
312,birch,22,,0.07228608912944626,605.085007186916,1.647041526345925,,,,0.48,47.0
313,birch,23,,0.0735677693630419,588.8676275063107,1.597296821582196,,,,0.48,47.0
314,birch,24,,0.07501200233047475,573.6222399970012,1.5812540921885148,,,,0.48,47.0
315,birch,25,,0.06562009708324072,561.7707671727915,1.6431327916313423,,,,0.48,47.0
316,birch,26,,0.06635261349904918,548.9773913620144,1.632649457602874,,,,0.48,47.0
317,birch,27,,0.06929235776958956,537.6469574351344,1.6533470564592065,,,,0.48,47.0
318,birch,28,,0.07057226667662313,525.5816805462459,1.6335750007353458,,,,0.48,47.0
319,birch,29,,0.07135287057756744,514.5373464559701,1.6281497880248694,,,,0.48,47.0
320,birch,30,,0.07344583943345667,504.43439962346446,1.6092594840874794,,,,0.48,47.0
321,birch,31,,0.07469056230115419,494.6948996927967,1.6022728145479352,,,,0.48,47.0
322,birch,32,,0.07441625695665344,485.2746500955298,1.5892157731436793,,,,0.48,47.0
323,birch,33,,0.07460262318396228,476.5536748432804,1.5664885480420123,,,,0.48,47.0
324,birch,34,,0.0642495761002825,469.0198697717804,1.5739249582850456,,,,0.48,47.0
325,birch,10,,0.11190654045452342,969.2980453179251,1.3728405554228247,,,,0.48,48.0
326,birch,11,,0.11685702414319293,924.5096735057128,1.2965322522744442,,,,0.48,48.0
327,birch,12,,0.11892453176022681,879.233569502645,1.3247207969771153,,,,0.48,48.0
328,birch,13,,0.09990365066336405,838.9629430674702,1.458110399481426,,,,0.48,48.0
329,birch,14,,0.09076840678961101,805.6815650945736,1.49100724417897,,,,0.48,48.0
330,birch,15,,0.09255394495316292,772.5490634149396,1.4533169257039416,,,,0.48,48.0
331,birch,16,,0.08772484005622316,742.2520288043453,1.5636891634013326,,,,0.48,48.0
332,birch,17,,0.08767858247052951,714.6505005078548,1.5434874812614297,,,,0.48,48.0
333,birch,18,,0.08832040012378298,690.3225730235408,1.498322371970536,,,,0.48,48.0
334,birch,19,,0.09023173412814738,668.3279970730437,1.515286448729333,,,,0.48,48.0
335,birch,20,,0.07533833940432508,648.843927094445,1.5978010896892196,,,,0.48,48.0
336,birch,21,,0.06243550239881498,631.6619555516694,1.6458877835715255,,,,0.48,48.0
337,birch,22,,0.06370714033523352,613.3014463488009,1.5902103519494313,,,,0.48,48.0
338,birch,23,,0.06241668936062289,596.3940084825776,1.5915617617505389,,,,0.48,48.0
339,birch,24,,0.06613504832184776,580.9096290095652,1.5967236871682837,,,,0.48,48.0
340,birch,25,,0.06841548370500697,566.8006801569132,1.5939557287329058,,,,0.48,48.0
341,birch,26,,0.07080983081328689,554.0644306589707,1.587902414742606,,,,0.48,48.0
342,birch,27,,0.07048243887581443,541.7384261730443,1.6056607569028438,,,,0.48,48.0
343,birch,28,,0.07197363724145575,529.8003707006404,1.576573308784486,,,,0.48,48.0
344,birch,29,,0.07325141118486689,518.7156507669363,1.5535774398832938,,,,0.48,48.0
345,birch,30,,0.07360379615777338,507.9822716956913,1.6000143857197437,,,,0.48,48.0
346,birch,31,,0.0733318793512847,497.7258507246318,1.5868796692940075,,,,0.48,48.0
347,birch,32,,0.07587060501497604,488.3805494664088,1.5873295758738342,,,,0.48,48.0
348,birch,33,,0.07606724316574884,479.6279940355241,1.5646595082651926,,,,0.48,48.0
349,birch,34,,0.07100393300237731,472.18662187611216,1.603010218457381,,,,0.48,48.0
350,birch,10,,0.15400260867362248,970.1163704575632,1.192905373343819,,,,0.48,49.0
351,birch,11,,0.15365697132556827,923.8777138098096,1.1947324457778021,,,,0.48,49.0
352,birch,12,,0.11197281277068978,887.7452325278721,1.3958055650962615,,,,0.48,49.0
353,birch,13,,0.09516025105821893,850.2769247469182,1.4633839468336545,,,,0.48,49.0
354,birch,14,,0.09641095732217335,810.165326492458,1.4345139461407732,,,,0.48,49.0
355,birch,15,,0.0713391849042573,774.7789387109411,1.6265520103843811,,,,0.48,49.0
356,birch,16,,0.0748962348141081,743.9479487194195,1.6218603544862835,,,,0.48,49.0
357,birch,17,,0.07554050754172069,715.6015614355146,1.5694283050474045,,,,0.48,49.0
358,birch,18,,0.07534156228000848,691.0066999541237,1.5501845104054897,,,,0.48,49.0
359,birch,19,,0.07655740489968922,667.7674787492318,1.5625067954358838,,,,0.48,49.0
360,birch,20,,0.07834393436955463,645.4731921988617,1.5520144831022933,,,,0.48,49.0
361,birch,21,,0.06188851597475139,627.0983113564272,1.5687002650573996,,,,0.48,49.0
362,birch,22,,0.06300082882306868,608.8268633659893,1.5153431649844242,,,,0.48,49.0
363,birch,23,,0.06522054419598074,592.2962798845753,1.5776232386220281,,,,0.48,49.0
364,birch,24,,0.06057444590517573,577.7527409214266,1.622982404692997,,,,0.48,49.0
365,birch,25,,0.06092001894614994,563.7150005004654,1.6307951055288594,,,,0.48,49.0
366,birch,26,,0.06312041005201262,551.0825558248296,1.6074028494059909,,,,0.48,49.0
367,birch,27,,0.06459140516241925,538.105599089785,1.5764036312184808,,,,0.48,49.0
368,birch,28,,0.06589210309784914,526.0250305518956,1.5510764938505819,,,,0.48,49.0
369,birch,29,,0.06295431502782123,516.3974856658607,1.593253343145311,,,,0.48,49.0
370,birch,30,,0.06288398877066113,506.5138375642244,1.6003538780296256,,,,0.48,49.0
371,birch,31,,0.06562887984965701,496.7477036823514,1.6416183698028248,,,,0.48,49.0
372,birch,32,,0.0653500163233465,487.304135193731,1.6275939887627966,,,,0.48,49.0
373,birch,33,,0.06557115782122953,478.5624864698427,1.603539487065634,,,,0.48,49.0
374,birch,34,,0.06477773437933028,470.1272323788459,1.5974780555693322,,,,0.48,49.0
375,birch,10,,0.16065066406703574,969.0852634952456,1.1666450883473767,,,,0.48,50.0
376,birch,11,,0.11850865874580273,921.3170701752457,1.3318323907826255,,,,0.48,50.0
377,birch,12,,0.12234847224436018,878.8280394142557,1.33419671057503,,,,0.48,50.0
378,birch,13,,0.12299429368023934,832.938821989878,1.2568605603124803,,,,0.48,50.0
379,birch,14,,0.08492299038997865,797.5452106795399,1.315692942330419,,,,0.48,50.0
380,birch,15,,0.0733283350805365,767.2970917470919,1.5216441277902084,,,,0.48,50.0
381,birch,16,,0.07506885681851858,739.135337493393,1.5879687873206716,,,,0.48,50.0
382,birch,17,,0.0743634832403094,712.453886383012,1.669335560700208,,,,0.48,50.0
383,birch,18,,0.07604585270351255,688.3973051966004,1.654924722957149,,,,0.48,50.0
384,birch,19,,0.07693229355183948,667.4682051867948,1.6062082758965193,,,,0.48,50.0
385,birch,20,,0.07681921865230902,649.1656470374421,1.5868552662865003,,,,0.48,50.0
386,birch,21,,0.07905894130617545,630.3428818331411,1.6137387093671767,,,,0.48,50.0
387,birch,22,,0.07025982435924454,614.2626336384699,1.6162606931451562,,,,0.48,50.0
388,birch,23,,0.07216968525613711,598.2595435602896,1.5695974566365904,,,,0.48,50.0
389,birch,24,,0.07453021246385161,583.192179028999,1.5694223465273147,,,,0.48,50.0
390,birch,25,,0.07556336091221713,569.260137919542,1.5918051224485015,,,,0.48,50.0
391,birch,26,,0.07473113562959764,556.1508677899761,1.5863835394038737,,,,0.48,50.0
392,birch,27,,0.07641551025019837,543.029186665654,1.555254778416294,,,,0.48,50.0
393,birch,28,,0.07558093724518976,531.0864841532925,1.5483064524041552,,,,0.48,50.0
394,birch,29,,0.07684445396081473,519.9310114714415,1.5255502185032994,,,,0.48,50.0
395,birch,30,,0.07968249968140759,509.35280617612995,1.5399799724293008,,,,0.48,50.0
396,birch,31,,0.0812146996294212,499.29576742156826,1.5309408103804563,,,,0.48,50.0
397,birch,32,,0.08097095363826225,489.82345232985324,1.519780527923496,,,,0.48,50.0
398,birch,33,,0.0812065284106085,481.05634010947165,1.4989931007972215,,,,0.48,50.0
399,birch,34,,0.08040181140535452,472.59588583271034,1.4969938985757425,,,,0.48,50.0
400,birch,10,,0.10782010766021446,967.2131458202651,1.3139336815463394,,,,0.48,51.0
401,birch,11,,0.11213578641892315,917.8138310213875,1.3095474491741403,,,,0.48,51.0
402,birch,12,,0.09354421156949548,883.112566462947,1.4470009417576204,,,,0.48,51.0
403,birch,13,,0.07459892674235263,841.6395256695378,1.4995927499698058,,,,0.48,51.0
404,birch,14,,0.07095069849939761,805.4026240729804,1.5689844264725104,,,,0.48,51.0
