locus_tag,cluster_id,LanzaTech,MeOH,NO3_lowO2_slow_growth,NoCu,NoLanthanum,WT_control,WithLanthanum,aa3_KO,crotonic_acid,highCu,highO2_slow_growth,lowCH4,lowCu,lowO2_fast_growth,lowO2_low_iron_fast_growth,lowO2_slow_growth,medCu,slow_growth,uMax,unknown
EQU24_RS00040,7,0.8432762585618724,-0.05385592184957681,-0.14609241904154996,1.0079355199157476,0.3167597832593692,0.7545363023931211,0.3788241794340796,0.4165928122197805,0.622655518436006,2.12280629776656,0.4682704823293298,0.5678837049430611,1.114794367841924,-0.16320504766230862,-0.4368771671726073,-0.40610384830194857,1.3526252111271326,1.0838005868972806,0.11566635097560585,-0.7130394954659509
EQU24_RS00045,7,0.9514320883441324,-0.25938028985101824,-0.07547870539604717,1.1103292176355577,-0.0295335304632281,1.1988067645642295,0.0027195951721476004,0.8227066061813392,1.0918912736898678,2.4223754302815035,0.39571563295216894,0.15220149325779148,1.184555847402016,-0.21953338501679967,-0.643776195995618,-0.6435337256694004,1.296077182881915,0.974060925882944,0.09306799381641928,0.33180789491348284
EQU24_RS00050,7,1.1364894211505463,0.2750702228924713,-0.15007091241322812,0.6774211797335902,-0.1675854767272532,0.9033131337014544,-0.11033988491904237,0.49725705724448704,1.082612607450163,1.6128545821441544,0.17020070962542252,0.24386499393239736,0.7767522593836258,-0.06726000374939227,-0.012326519459815615,-0.7345048650481302,0.8566147112648829,0.5201194555551313,0.0903657233454664,0.3308684304632508
EQU24_RS00055,7,0.9632776673570396,0.3044188978994528,-0.16188014249157653,0.7823368878601933,0.15326677421941168,0.8324535294032662,0.13077543766279473,0.4742597273575606,1.1188832846626378,1.3645070978062028,0.13368346680501814,0.5810552277104831,0.8796745228360353,-0.06414440267884301,-0.22487644037499355,-0.9184159557560994,0.9427232967797692,0.37669553943184203,0.05019573708052757,0.1233495253126782
EQU24_RS00125,7,1.2933489023766742,0.3954994412723337,1.609115854662483,0.6215364600683653,0.7404658023632201,2.143736477650051,0.6750793644524866,2.0119928436596473,0.9314359537524749,0.40710080789729,0.5877098756085948,1.243139663553616,0.5263038739311758,0.4411546930180435,0.10416892681138804,0.9128045660454038,0.39968428992970173,2.230752449930748,0.19154426485552986,0.2475421523635913
EQU24_RS00590,7,1.9373238734413771,-0.9842450898290982,1.198120323794668,-1.2778530232650265,1.533552238777233,1.5039922181916805,1.3503935649286634,1.4470478882241076,0.9393408406039692,0.2545247909457977,-0.37743315288998097,1.4062597207179672,-1.09432463633866,0.3688454834936432,0.8088344328825499,0.32939916293453697,-0.8492999900346729,1.8403487070529618,0.23259560801968296,0.38838282627617204
EQU24_RS00595,7,1.2793456014494162,-0.7764073981982375,1.0863812217876825,-0.2845982454777513,1.2029681889959434,0.9512181296656466,1.235892489843354,0.8719011196548944,0.9333803532037384,0.2891882341163868,0.2801698759995873,0.7105714395008751,-0.3312835879565138,0.07662184885075064,0.7739241940877291,0.22780308301675706,-0.2387539000808104,0.7928690382128862,0.22823446703162015,0.24259361116617045
EQU24_RS00680,7,2.044979607969009,0.4982294918760795,0.5105395599333082,0.23057401369530856,0.26528884841092915,0.10879960496173506,0.2426557082355675,0.5141575760663462,4.3405915593680735,1.0703337868903324,0.14719556840977055,0.6144335911804829,1.0606155938626938,-0.530035782146719,-0.14989419649771252,-0.007311262038918955,1.4870751873459187,1.148640473268937,0.20169781560626945,-0.10151787457168772
EQU24_RS00685,7,1.6424091748762797,1.4617517239625903,-0.04310945191793867,1.3027004054960365,-0.2738362585062389,-0.3366294010859247,-0.2494545700157824,0.16475766276102866,3.6773040745811993,0.9395529198865359,0.5784434929436012,0.5011663464157373,1.8149299831925936,-0.8330647801031635,-0.0245653253082008,0.5717419997172564,1.9548105355587493,0.6744726951063758,0.1998380997863897,-0.4398274087565028
EQU24_RS00710,7,1.0764936073021911,0.06469832735225839,0.8414518022104379,0.41796433829355606,0.8689707339484927,0.6506046055794974,0.7854229867649182,0.6569922628209239,0.8775699226855558,0.18729497443133755,1.2366304569552604,0.7010915197800807,0.4459672511309538,0.4293485633143535,0.768360589846614,0.38707038785952186,0.19174198342819468,0.6072134190377437,0.1841357659185787,0.2796966352748434
EQU24_RS00990,7,0.9371883136825796,-0.6253903778276116,1.4758579184280305,-0.2070519466550488,0.8975737983480333,1.3649607366761816,0.669137591019428,1.8547009293489984,0.4714641164081348,0.21267188466678494,-0.6461505266587656,1.0320994550421556,-0.2194509470573612,0.19348429533277128,0.2982111204297181,0.2663480547545131,-0.2629410972143461,1.4824312338549217,0.16141514834506593,0.2807770335113096
EQU24_RS01220,7,0.6762651636599182,-0.1371974826867925,0.15210751338432632,0.666956341558217,1.414940163649095,0.7573467960440587,1.3764738917600967,0.803007564061638,-0.027328392379874437,0.9306777097861304,0.5455444299618626,0.5925663266169695,0.7037689895246525,0.26175124785134124,0.14634952609724622,0.8632616674974443,0.6234669848354679,1.6365244050652896,0.20721481647608836,0.03742977438278253
EQU24_RS01225,7,0.5313174209774877,-0.8575829858043895,0.6218502186753825,0.7589423967660379,1.1654431857720364,1.3049330365575451,1.1413420432715615,1.237504684892063,0.7860235182152363,1.0110787931534655,0.3295032350338993,0.5045282811881149,0.7122711657096721,-0.15415861690122445,0.6649554256526672,0.8565939162562564,0.4234425129254792,1.549760567430554,0.19922847992140286,0.19042597215522414
