locus_tag,cluster_id,uMax,MeOH,NoCu,lowCu,medCu,highCu,LanzaTech,lowCH4,lowO2_fast_growth,aa3_KO,NO3_lowO2_slow_growth,highO2_slow_growth,lowO2_slow_growth,lowO2_fast_growth,lowO2_low_iron_fast_growth,WithLanthanum,NoLanthanum,crotonic_acid,slow_growth,unknown
EQU24_RS10555,23,0.1141543509163619,0.31030609924694663,1.7391786733119576,1.7718819109464832,0.7338638213555861,0.8743138127180939,1.19117643337716,0.30352508167930525,-0.16183691717337512,1.0393402056889327,0.6892538898561352,2.0935873369602866,1.4809719409686355,-0.16183691717337512,0.28711921916763955,2.1352279505206626,1.7958188202928045,0.7997973447402337,0.861705261156058,2.754140818553548
EQU24_RS10560,23,0.015076486780754909,0.9133526191920528,1.6194895776827398,1.7492269657643935,0.9805750609976636,0.42932421391012304,0.21467889368104728,0.8416225809499851,0.12727023636822293,0.4126043225678772,0.2358723643944784,1.673450376603739,1.133902981975086,0.12727023636822293,0.5359150483081231,1.8011993581381185,1.4412327665492357,0.4273572808669989,0.7307270917384444,1.7693072422030829
EQU24_RS10565,23,-0.10231403235622406,0.6963574693111729,2.6712843757947833,2.612117496498626,1.3249669287001646,0.4894206598709442,0.39791071778635057,0.5885890453715609,0.10556910285865632,1.363668921932295,0.5260257673058734,3.0032705882671458,1.9976302102307164,0.10556910285865632,0.12359166783840772,2.719094208408744,2.2952158489739984,1.0395793840254954,1.4782880685778723,2.9208663705387243
EQU24_RS10570,23,0.13090409441637113,0.9696598321991357,1.9514305427408372,2.0061545223656787,1.0401162740469183,0.03864266586184793,1.0125352324032195,0.6621976794082217,0.5499131177616732,0.7705508150680256,0.6586219586948218,2.199998989069598,1.3632175636938804,0.5499131177616732,0.32332151385102004,2.0990118761002217,1.6891746843074762,0.8265399960103301,0.9145106905084538,2.3568745293383766
EQU24_RS10575,23,0.08074841875726295,1.1065276348489652,2.3149421887500528,2.3014926669798066,1.5093412868610807,0.23262869367938602,0.2292786357684488,0.2662683743112835,0.5639841301256627,1.072902904677382,0.3652873984407764,2.221228679731704,1.4624793364368305,0.5639841301256627,0.3001661882293128,2.7239410697771165,2.0895578120325737,0.7209556899131051,0.6515821303033721,2.816026458191291
EQU24_RS10580,23,-0.05614501288097405,0.9991425325303566,3.4694571617427328,3.4567200415454797,2.553262934454569,0.4497928298766801,-0.2228406949989056,0.4866361495248757,0.3940963604953409,1.436269850834596,0.6659677204536127,3.5156372240542884,2.4328903453993425,0.3940963604953409,0.3962566465061264,3.565278243602162,2.784407497711013,1.4961677374365565,1.006101162930412,4.4107803169448685
EQU24_RS10585,23,-0.00046405080290560184,0.8038032967112627,2.00127935191174,1.7930239670936092,0.665904062380178,0.04346059327639107,-0.9995946864325279,0.4284230328585623,-0.05780813372969638,0.5694231721673902,0.09855282497925144,1.7965970021647293,0.6506613357170352,-0.05780813372969638,0.5524701550069567,1.6866897535591552,1.105491685608124,0.4946508148285457,0.21180075859982564,1.4232628566354668
EQU24_RS10590,23,-0.13327772881856248,1.054785202860984,2.008539464124527,2.095932018398352,1.1754192888261892,0.4551802522535145,-0.1115391238789692,0.7374352024938801,0.4709125918586548,0.2591258399758686,0.3562834449003837,2.061663269349798,1.1504671243206774,0.4709125918586548,0.3750376713638944,1.830550466790985,1.2115965698690867,0.6107196670861949,0.8775221228830976,2.5443573705446028
EQU24_RS10595,23,-0.05794333673391632,0.8044950357828997,1.6472037579735328,1.7946536105659892,0.8341529199311697,-0.1077756058012496,0.04465338595382822,0.5390489299217462,0.4778686940692813,0.3702473503755349,0.5201611997430513,1.8561452862413192,1.1677187758199292,0.4778686940692813,-0.08682714488918558,1.9376663492100443,1.282931820822422,0.8160279008913104,0.5287316556963492,2.3678193277516435
EQU24_RS10600,23,-0.0421486999457499,0.9664829960198686,1.5272132493498944,1.6596148539782043,0.9170263097882768,-0.9512110160120814,0.44469154844078096,0.27813874765383845,0.4879590413079523,0.41880986830927697,0.584511111454457,1.9586839928594195,0.9567984199392192,0.4879590413079523,-0.6017400354900493,1.5804819526044953,0.9233289448766416,0.7418578545083396,0.542411986536298,2.6304654779423147
