locus_tag,cluster_id,LanzaTech,MeOH,NO3_lowO2_slow_growth,NoCu,NoLanthanum,WT_control,WithLanthanum,aa3_KO,crotonic_acid,highCu,highO2_slow_growth,lowCH4,lowCu,lowO2_fast_growth,lowO2_low_iron_fast_growth,lowO2_slow_growth,medCu,slow_growth,uMax,unknown
EQU24_RS12525,26,0.7267684653965832,3.6507293194997636,0.22765615756493124,0.11833004375515813,-0.008681150407055345,0.8279982360951914,0.2877930580964981,0.4032436680430312,0.4206649789684439,0.10549792127944972,-0.031338644748275565,1.73798450499278,0.2772839291878517,1.0863661490406669,1.4553467669201356,1.9591004759134751,0.37082906392346704,-0.1494364339916315,0.2354878855091661,1.2588517222676088
EQU24_RS13885,26,-1.4592370133813264,-0.2786901920912864,0.9935738958530916,0.19947882350941604,0.09924648198330904,0.37764805353394826,0.0640420013046164,-0.934307659912525,2.059193168267463,-0.5166628288056198,0.3523465646757204,1.0465599197960118,-0.5446358145445663,0.4577039876496698,2.795109803478286,2.4157922776105933,-0.5627135795576587,0.3512387588817347,0.22843260688328945,-0.11082695863943512
EQU24_RS13890,26,0.03901954272608473,0.21184621117615754,-0.035768492221102115,0.7811639444351021,0.3579384875988795,0.1666221862377107,0.4018193532244971,0.3048616136302673,1.2855285783381627,0.9029947286672584,0.5858419236878724,1.0076015587472236,0.6195360173393788,-0.3075453710572447,3.6139007668820486,2.670092505149322,0.4301611623452476,1.1507055691010777,0.21967203696676535,0.3971634243875988
EQU24_RS13895,26,-0.7222077104907129,-0.0917489449366356,0.3828684654325848,0.5222501702948167,0.3361117576845244,0.3552839743945765,0.3072011287427929,0.01004282756172056,1.211519821505286,0.7269758565024411,0.6462047064168303,0.651664835439934,0.2574853910464176,-0.4217243226344429,3.5391274193032873,2.6113790183445222,0.3014043962303305,0.4995863745887836,0.14138905141934946,1.850716168956271
EQU24_RS14330,26,0.9233591927581348,0.2824783881656267,0.476680073172225,0.4836029090169195,-0.10041665685307094,0.2460851453072595,-0.09184783349071593,0.18488613162738704,1.6713575738992363,0.2972913671855921,0.3714760166828453,0.4433342735822289,0.2659144071506188,0.4812327737580897,2.9987776607135275,1.9819785377514345,-0.028152139937616682,0.7067636244022504,0.18552564295352375,0.3067282289612266
EQU24_RS14335,26,1.4023653084123766,0.10015201532054832,0.6498472575828127,1.1204603954029322,-0.8544563451306469,0.7883455243197164,-0.07107687927413363,0.5254398381458671,2.605312610699308,1.2835517652841597,0.4836884672666642,1.3333127772509936,0.7638993184235381,-0.5772694789647669,5.021141199950123,2.834363032360584,0.4223614412053981,1.4309041509532607,0.15743706970421648,0.5577021974525621
EQU24_RS14340,26,1.2489557816393944,0.7454026126366493,0.6036915926689358,0.5151469129166141,-1.1052295665031109,0.3556643364826311,-0.5837722631277076,0.2572259052409184,2.592022510748524,0.3883314563296626,0.18450103506466484,1.0312624098669616,0.2362041397396472,0.9130732136806156,4.391220198077927,2.375317877998956,-0.0910905730761165,0.918422429667636,0.18670718924126045,0.6981137962220137
EQU24_RS14345,26,-0.3964576904421688,0.2202592257162078,0.5664202498511883,0.960853232142678,-0.9335457908747112,0.4891607470370327,-0.5256398615709494,0.2033418868977016,2.280968060394971,1.12234877989096,-0.08758521292373322,0.8456137756797034,0.3402988456019901,-0.4270411322749626,3.6794915891223794,2.447422264144816,0.0923287230531361,1.0381133349991205,0.2069321814826132,-0.5804761814822442
EQU24_RS19150,26,0.4574339646576007,-0.14149176575614916,1.3559027568892692,-0.9565183748814357,0.3818310492037624,1.493548027198809,0.3813196210638599,1.3712268313678933,2.5295446746967376,-1.001106459185891,-0.27710368310023475,-0.16347879338501667,-0.5240446551365949,0.10215919861349967,4.166140967656777,2.5370904584843967,-0.599926614260266,-0.08434012204554903,-0.07531281891826977,2.176241128457013
EQU24_RS19155,26,-0.24233749662314044,-0.3172999415532476,-0.4992607590787917,-0.9688880176989564,-1.1678888311887266,-0.6326077590863404,-0.7115798405930059,-0.7440756593834742,1.459974613897762,-0.8025843410140584,-0.18720158633980996,-0.7562184954988943,-1.14390864915002,-0.4573288788480142,5.536599117085685,3.8953300164401203,-0.5828778928277951,0.006674150630561993,0.006781218828335507,1.7141866770986487
EQU24_RS19160,26,0.28436514875707736,-0.6276691898623623,-0.1931630291920991,-0.5526470783675697,-1.4413019945321868,-0.3718908928339942,-1.1862283972165726,-0.15799108922329547,1.7627654502920689,0.003179631583601541,-0.22621759611985826,-0.2758470743289231,-0.5334370441064578,0.1790038080558853,5.954125092788583,3.925549071121707,-0.10842303452491228,0.4867363103739585,0.181825592717418,2.083676979635517
EQU24_RS19765,26,-0.2555758184879713,3.2470729096470548,-0.8532285251896995,-0.35682067683921725,-0.7918529082210224,-0.14438965830709874,-0.6166935986437347,-0.5439931921233608,-0.1035243750803512,0.047123369963947725,-1.7159844936371489,2.2473331366224145,-0.4427554641184232,1.310292906983304,1.2250773281774223,3.0543233306737294,0.2531343813065184,-0.9017443256179952,0.2354653672546229,2.5918726620806583
EQU24_RS20540,26,-0.11057785734190492,0.9470453502788946,-0.33500373516490745,-0.4477020302679159,0.16087862677523015,-0.4782530002017156,0.13128418844739245,-0.6203423031343053,0.4713127935399418,-0.24722104018010255,-0.23459926667518585,0.3238054609863971,-0.3865431909066195,0.5246676338477247,2.669996603542001,1.1774219946226976,-0.3205128953159785,-0.6180051128947647,0.18987892963327452,3.3632541656073682
EQU24_RS21730,26,0.3509141767459548,0.9719975192474599,-0.030739528156475418,-0.23085119511073898,-0.4238298459978713,-0.29781951432886483,-0.2291536211399829,-0.42224652713371696,0.5020959209299711,-0.3829523658561639,-0.9970416876295206,-0.1614887468559151,-0.5055862790603312,0.4381059113136354,2.185429077047808,0.3491375397260278,-0.5110995661190318,-0.4605423743562437,0.2106500878477653,2.2703152138977147
EQU24_RS21735,26,0.8770684335865386,-0.25244823707957376,0.06611169267099641,0.1572654777448146,-0.07872982864237255,-0.05089528076977056,0.1616280649843573,0.01919053380388717,0.8170863279869277,0.3280187762786648,-0.2118156370220705,-0.3505299830251691,0.031149776994092337,-0.12005246871874847,2.227618336306076,1.0736897863270225,-0.09659837510261836,0.444836114592796,0.2094851685711936,1.6339104807021123
EQU24_RS21740,26,1.2206376772283123,-0.21285813306248505,0.18876303619761892,-0.003476313819262812,-0.2505370067109546,-0.15542203539375474,-0.027319412783960308,-0.2591937265084633,1.0726382402469712,-0.05131713968203293,-0.3988028153537645,-0.4150575339063792,0.032689773878320616,-0.03031955133598482,2.4661088987910538,0.9498688135851432,-0.2674691261179603,-0.10022620608184904,0.20566981423617134,0.8734196155325892
