locus_tag,cluster_id,LanzaTech,MeOH,NO3_lowO2_slow_growth,NoCu,NoLanthanum,WT_control,WithLanthanum,aa3_KO,crotonic_acid,highCu,highO2_slow_growth,lowCH4,lowCu,lowO2_fast_growth,lowO2_low_iron_fast_growth,lowO2_slow_growth,medCu,slow_growth,uMax,unknown
EQU24_RS17060,10,-0.6188341506989589,0.16425639403343414,3.5834773745733415,0.2360573825534381,0.5906259880720345,3.4098459437925737,0.6308964523332463,5.174102051033691,0.2023433511046644,-0.2838019757241217,0.7946068547660429,0.1256623059172361,0.2123530506982132,0.6368422598465725,0.4131531760090149,4.083868682134218,0.3655297513744548,0.9502868237751796,-0.06323713431866661,0.6309662834407497
EQU24_RS17085,10,0.3275416978932764,-0.1585861826572136,5.901521226293676,-0.0070415775196749205,-0.2879331289518218,4.829210809418968,-0.2336809578356166,6.263424112299386,-0.5416038089853192,-0.7184947334300491,0.6681490086885405,-0.6015943587200496,0.2340337878075458,2.613005665089369,-0.1992310755213248,6.035858842051496,-0.0981272037666472,1.2581162694579326,-0.3101262434784159,1.2261185270139947
EQU24_RS17090,10,0.4800877046796062,-0.7502357690132253,4.711709878987182,-0.8576480750861387,-0.41946670907086697,3.60823899205133,-0.8387187476815321,5.299952983019919,-1.3506828337993488,-0.4817118826660597,-0.6130601960533887,-0.4860418005848041,0.07105842742622345,1.3692004557825934,-0.3308921153577558,5.260327210535676,-0.04294431343129472,0.6445872198629818,-0.07873238328524572,1.329531891684638
EQU24_RS17095,10,-0.27692601206920714,-0.3723349104797889,3.185501010052407,-0.5539580048455293,-0.7088012077917467,2.0118624229239264,-0.5305855819400288,3.89506517964168,-1.179136056027853,-0.7342018586152507,-1.2361258105728732,-0.7684757999515891,-0.5538626585695006,0.6075910330572666,-0.7418697018366575,3.590356434281543,-0.4406749506104413,-0.7267107791730937,0.0567045450355436,0.7062602006352525
EQU24_RS17100,10,-0.6062893823652266,0.19317308950163006,2.906784619593198,-0.3232945948652737,-0.4494523064847465,2.194482065295309,-0.4630707670570647,3.7673225982569583,-0.597434068492417,-0.6760932436894308,-0.8675103914098085,-0.8814975700156338,-0.4980986340559898,0.8320512080790924,-0.991416977669997,3.1942509440080222,-0.33871451173670475,-0.5017975694503652,-0.037094256940232516,0.7983369117953613
EQU24_RS17115,10,-0.02785468333944859,-0.3360517109384273,3.073633344778275,-0.03403568924386755,0.03887682100750956,2.2379424410587383,0.1233916547399831,3.49912397362156,-0.6658006911200732,-0.4603891857078054,1.1824758321526203,-0.8590661940072211,0.012435065527246,0.4695381248068143,0.3010094871042114,3.7758030388730273,0.18993116720284392,0.5403419748336068,-0.014117223428837956,-0.14636498525794006
EQU24_RS17120,10,-0.18757499551296236,-1.019817794929845,3.2011429828798197,-0.1679374387784669,0.09448713814965347,2.3323885567914555,0.20962699413559605,3.8129282501184703,-0.5760937881711844,-0.402389800989294,1.3495208015000817,-0.9981552475784069,-0.18320316967798744,0.5046665348771631,-0.5405826976974901,3.7640843427288,-0.19331435385334345,0.5606194368149638,0.032112657425849955,-0.3680799017924713
EQU24_RS17125,10,0.4001558596050429,0.4802566479773071,2.3859093075580744,-0.3667907882724131,-0.06326201812660982,1.2887311413396727,0.09485708392320552,2.9748807043379424,-0.3555280548997567,-0.7823084258595504,0.5797202508730713,-0.6632760641367061,-0.3881390152543768,0.5362843768188548,-0.028570345491321307,2.9130555195719383,-0.5647327936658048,-0.5710697564253121,0.06965673166020199,0.4306466580329347
EQU24_RS17130,10,-0.8604160712675237,-0.7377509246347304,2.8726035837564234,-0.8798350673727049,-0.8121821099760541,1.5788581484153734,-0.8209536399592685,3.4241597182448786,-1.649979786753381,-1.4822880286733326,0.6247222378897246,-1.4638663558200669,-0.7907885815751888,0.2531898493731648,-0.5849231729464015,3.07356994460342,-0.5744078018640953,-0.720312392767698,0.00024809749379650555,0.22544788505590035
EQU24_RS17135,10,-1.0433193210444889,-0.8808856346412147,3.2972920728930832,-0.9684137636736534,-1.0635743593248346,1.8334564934620377,-1.2213869247019695,3.7150563615384655,-1.7028863821521734,-1.0883773795008072,0.797584003569133,-1.7152283402946449,-0.7204434809220714,0.2220082283821174,-0.8339850786902504,3.336763585132885,-0.12384382407350344,-0.7403173634345259,0.04959301701924829,0.495713218290966
EQU24_RS17140,10,-0.7329774278723803,-1.9611457531514616,3.872366730681875,-0.9068825755226476,-1.1920345903873408,2.4369889027590794,-1.1851682635180916,4.378265308994286,-1.7657755040303598,-0.6153854311854778,1.5197157245673274,-2.0477859353332626,-0.560339365874729,-0.2467436474333732,-0.7888170188328925,4.082740783567705,-0.06945778056034349,-0.5171744326996299,-0.00438542007190545,-0.6270276837658851
EQU24_RS17145,10,-0.5179934081586927,-1.6554896340479843,3.747736591448626,-0.6418799452416618,-0.9750084964613166,2.69982559091882,-1.1460108829344895,4.403739085382061,-2.0017329941096307,-0.6565302104185803,1.2041798272020408,-1.5617160009958049,-0.4893122251627169,0.4228668577594956,-0.5057277826061134,3.97870685724368,-0.020274018704144324,-0.7329991671168856,0.08006828336595292,-0.26957640656159915
EQU24_RS17150,10,-0.4318782300567972,-1.902336111294923,3.3995906261281243,-1.029376711693393,-2.048743857981373,2.501726697929662,-2.2752025388948685,4.206309842342897,-2.7543970028126443,-0.4995833283308149,0.6658067157727681,-1.6697976781556276,-0.5554503230917957,0.5717501205632545,-1.5602513627219776,3.776387091396397,0.09958478096594643,-0.8007747245732217,0.08614056203765362,0.24140121689587854
EQU24_RS17155,10,-1.1777619663186931,-2.259585627571888,3.4354721335386884,-0.6922531653376421,-1.389525357638662,2.619971423126488,-1.4848045680248023,4.4432394078752235,-2.7577039760070403,-0.11705432278498072,0.9209522809813544,-1.7049625594057738,-0.4866549559331157,0.4847977188402623,-0.6439058082120112,3.933163218812167,0.026480548736536658,-0.6101438427320555,0.06440990162352964,-0.3907259438764881
EQU24_RS17160,10,-1.099854647938635,-0.18841781151185089,2.9201987559273257,-1.0172717434465322,-1.6136786736973692,1.942415176987776,-1.8411199160249287,3.6811984802162026,-2.820844113937224,-0.7791477997893217,0.5585248591652704,-1.1112241125824394,-0.8288956716550622,1.5897624562316155,-0.8929462308480502,3.1112509022955632,-0.7174089471332971,-1.445152309419432,0.008795859679359249,0.1322113199980672
EQU24_RS17165,10,-0.1690558913368378,0.004695406690254863,2.4067815361201985,-1.3194181914336334,-1.3549258895416505,1.5301508287423635,-1.2108827670212972,3.2422350175308448,-1.7390614644981466,-1.5511869330975574,-0.030247790606597724,-1.2708004443600578,-1.1646622628760877,1.1231670296358505,-1.1770155689419322,2.336659391542343,-0.7501805936932237,-1.334697243548739,0.04727525062719447,0.32214373082289216
EQU24_RS17170,10,-1.1586026678590553,-0.19091303149389408,2.292468895497484,-1.373008985661268,-1.0335114596603767,1.3436025551742548,-1.1289118098047048,3.0837537360207747,-1.8547552554629088,-1.3512032804718241,-0.3269744511398455,-1.3297140219508583,-1.0724049097090669,1.0703854837914597,-0.6758652307454693,2.0479506373970606,-0.8489391506393169,-1.5080096802591254,0.11903625663562943,0.1909408418375915
EQU24_RS17200,10,0.26647024551845583,-0.7165757425290301,4.966476188617682,-0.4017612270894392,0.3643419871250333,4.3079794436995416,0.2808328641572657,5.64563729940955,-0.5996464280594271,-0.6570508252249191,0.9029610008303348,-0.7432586287861428,-0.18101986224601851,1.7233280733877678,-0.14297530451567414,5.036240183443809,-0.25874689137578183,0.3779147799016371,-0.15110106095396006,0.9277650587858031
EQU24_RS17205,10,0.3098735101698604,-0.8851877446497471,5.163832057810907,-0.10687822927275586,0.4103948526953013,4.4598011857793685,0.4194626087766264,5.942060620923639,-0.5833936170105136,0.05314476155710069,0.4515162539523411,-0.2696254033527667,0.06008004077037276,2.3468757770815007,0.19594887501183866,5.42869810227756,0.08615318488373598,0.6917108132240305,-0.04458412920826069,0.9062029492163154
EQU24_RS17210,10,-0.385124083632329,-1.1076434308291203,5.106800848877013,0.039489866427088564,0.19165139194328795,4.480092344029206,-0.04829011128145914,5.950515258474463,-1.1052613664415374,0.5524068831196104,0.9504335301895568,-0.95597664157757,0.1611068755386697,2.2015805177160903,-1.5609318155342835,5.4699827844387805,0.2777086034814181,0.6637579941083462,-0.07864681697266122,0.7977857222030501
EQU24_RS17215,10,-0.28587340037038816,0.501029874706763,4.574932751033142,-0.7359805115832309,-0.016681023528202124,3.8591104035447596,-0.2723410293437159,5.137822973737389,-0.5592505174565673,-0.8397562003357347,0.4204453305364607,-0.5599651268175716,-0.14668655421819726,1.8556619612808898,0.11115553036433504,4.666668806221812,-0.39808240883510976,0.3879820775701569,-0.4473906300043008,0.7550781568737712
EQU24_RS17220,10,0.1404964027818989,1.0942362907422876,5.642122740436528,-0.5119902700497897,0.12060576914631818,4.858835044853328,0.17183909317582816,6.119556497085758,-0.12016550657653075,0.17367023905896836,1.518519117030651,-0.047510641544516674,0.12279873683298675,2.76508365039128,0.5146861403111308,5.239502474331699,0.21823239779209,1.2919125302523744,-0.4300836660113349,1.1054584680316788
EQU24_RS17225,10,0.3952639110346708,-0.05684555735251291,5.935760889430847,0.6229121083703721,-0.09605432722202696,5.131836709137085,-0.11397337819222912,6.496355700700117,-0.6136115459071038,-0.2718276313411627,1.6197292637920946,-0.18970267581220265,0.2858815255419247,2.4042593686687344,0.2982052476130879,5.6100343330076266,0.058830141347888484,1.2247821558045433,-0.3879166237085732,0.9846049474263364
EQU24_RS17230,10,0.2849344524879593,-0.3877868650947441,5.337976588349265,-0.22086444472008,0.17184427833744476,4.648132755498802,-0.059578003127876075,6.02119962522835,-1.3019276401663282,-0.2915073774355785,0.8214714004925691,-0.7934443665950862,0.0006706231470994891,2.1469385475783014,0.242706868658776,5.218948939506242,-0.00405162159393863,0.8906423524644029,-0.08896659359107116,1.160638275679622
EQU24_RS17235,10,0.12408115417886355,0.961063006635318,3.831054258594147,-0.1293570187806861,0.4404215043088923,3.768014684385849,0.3358071114776878,4.437217199570887,0.40743866543442303,-1.2477811191246015,0.9354555970317968,0.7136087166729671,-0.002290207087220727,1.96593079897372,1.6821864354438032,4.071807572690945,-0.2594828269847795,-0.005496331781087908,-0.5530136946603071,1.326251068134284
EQU24_RS17240,10,0.12772148460872304,-0.23511652046792614,3.6403274513683637,-0.2187177549194959,0.1269833583816041,3.2261025284155287,-0.15208814649373284,4.330246620442047,-0.0345235244912939,-0.2797703573864652,0.9157453271342676,-0.02572154274791491,-0.03721490690072523,1.6188554735286298,-0.22614730265468766,3.9422284190804,-0.526619724770115,0.6116801282790875,-0.23636048249388214,0.7675251805793253
