locus_tag,cluster_id,uMax,MeOH,NoCu,lowCu,medCu,highCu,LanzaTech,lowCH4,lowO2_fast_growth,aa3_KO,NO3_lowO2_slow_growth,highO2_slow_growth,lowO2_slow_growth,lowO2_fast_growth,lowO2_low_iron_fast_growth,WithLanthanum,NoLanthanum,crotonic_acid,slow_growth,unknown
EQU24_RS00125,28,0.19154426485552986,0.3954994412723337,0.6215364600683653,0.5263038739311758,0.39968428992970173,0.40710080789729,1.2933489023766742,1.243139663553616,0.4411546930180435,2.0119928436596473,1.609115854662483,0.5877098756085948,0.9128045660454038,0.4411546930180435,0.10416892681138804,0.6750793644524866,0.7404658023632201,0.9314359537524749,2.230752449930748,0.2475421523635913
EQU24_RS01375,28,0.14260893669313346,0.7582973711077589,1.1671171986582587,0.6500201190062589,0.3417805397265912,1.1029995328329232,0.7530840112458939,1.6418569835285215,0.4256766756530011,1.2153602680668572,0.4019211613139621,1.36045457661128,0.653103359714963,0.4256766756530011,0.12494451296814785,2.0131819832355866,1.4477487130982971,3.0908411295947555,1.3189200303967024,1.0283229999213237
EQU24_RS01835,28,0.16775097100115335,0.470044341705393,0.7011219981700901,0.3921779168615597,0.1079610830578957,0.6947708286417233,0.9133351065390968,1.6958346371332176,0.456843402455822,2.4084059807149387,1.3521001634457734,0.8931315994953583,1.0020335997868972,0.456843402455822,1.1558418352245436,2.610145025170752,2.6328301422298988,0.8635999084317719,1.822923547270364,1.6307858464947342
EQU24_RS03485,28,0.20732433582743426,1.2031138947618385,0.4620055528179378,0.5268956845695938,0.3361446762888547,0.2705723723718473,1.780803949562214,1.266753199312156,0.14999691885489522,1.4617686214984655,1.2196923424031068,1.5873692690020305,1.504541413395436,0.14999691885489522,0.5806489515909332,2.3625023778341308,2.381797042964467,0.7619792234735855,1.7984902124864472,1.8459238421214756
EQU24_RS04760,28,0.2090377519159338,0.5373202825636355,0.6660372167409577,0.5803404989357067,0.06159957241880822,0.049061757707605236,1.4068436286903387,1.2729495770067436,0.7747968881735959,1.3954852045425656,1.2648614130192717,1.2302070972797448,0.7001653479937124,0.7747968881735959,0.4582209407971252,0.8644481620744547,1.1475442590854796,0.8328479743603286,1.6432669248516671,0.6951594251253589
EQU24_RS04765,28,0.2087065197725603,0.08939005750360167,0.7492316390205654,0.6074677387857885,0.1672440808973042,0.4443220719500055,1.2772181809764809,1.1439491278003506,0.7190365152103879,1.4362769459205948,1.48911221059152,1.3092637341950668,0.7613986125526451,0.7190365152103879,0.095956343505024,0.8881485731807205,1.1204584816730192,0.7451360853371947,1.6879216418260694,0.9751286472727172
EQU24_RS05445,28,-0.04099186282119306,0.28592743832473594,1.055592524065138,0.903743347650394,0.9990807786350998,1.1047798971284173,2.0712698312273914,0.6699089296878474,0.4498335314902736,1.0803725864891454,1.7598207285257073,1.5429669891288589,2.797494224288285,0.4498335314902736,-0.23526818890020426,3.4207926815365526,2.9251695776309687,1.6834703706861864,2.207751066157695,1.8349976285343776
EQU24_RS05685,28,0.20809724629627635,-0.25270878140802744,1.0669785270033318,0.9607610137007973,0.6666038970115757,0.8581059265076108,1.6500734388596758,1.0976637822158164,-0.2600606132234285,1.107882837807166,0.6585860941633427,1.4118991022095,0.8224298854802914,-0.2600606132234285,0.6858465385083238,0.9384143964199962,0.9841241243701578,1.2271483881510954,1.322601999393872,0.5971593647429072
EQU24_RS05690,28,0.20485192534305452,0.04295690107043315,1.323003919457449,1.2345895619875538,1.0175235778344631,1.2473242448183466,1.8392128374077767,1.1284329466672078,-0.4966199631485568,1.2505120148523827,0.4574791667337171,1.5956629069242856,0.76512767079152,-0.4966199631485568,0.4027715483665494,1.1075615101346876,1.2225345497673152,1.3645972719161892,1.4903854398126577,0.3717411074225474
EQU24_RS05760,28,-0.3320771388080485,0.3392554753362849,0.1941760900231806,0.4501646457068411,0.4742494781047066,0.8394421335555525,1.8186453231476831,0.7508524689431484,0.1960999872169724,1.9327816481220783,2.0524947300745584,0.8350851396342627,1.6192199515782564,0.1960999872169724,0.2801797669253375,1.6783427887563451,1.8009959225465308,1.0841936785519033,2.0032817209853677,1.2168741888862158
EQU24_RS06700,28,0.10655552867326444,1.2054062067498128,0.3308760534714293,0.503137454776667,0.18184476786514367,-0.33451749842536777,0.4465898806198769,0.3811040952668561,0.5219007238854309,1.7260621014570128,1.952686095536536,1.1798678559940512,1.3980739240933828,0.5219007238854309,0.9846250404634704,2.324972934720308,2.327743001373895,0.8892823867530679,1.992360830210461,1.5348805722616403
