locus_tag,cluster_id,uMax,MeOH,NoCu,lowCu,medCu,highCu,LanzaTech,lowCH4,lowO2_fast_growth,aa3_KO,NO3_lowO2_slow_growth,highO2_slow_growth,lowO2_slow_growth,lowO2_fast_growth,lowO2_low_iron_fast_growth,WithLanthanum,NoLanthanum,crotonic_acid,slow_growth,unknown
EQU24_RS17150,20,0.08614056203765362,-1.902336111294923,-1.029376711693393,-0.5554503230917957,0.09958478096594643,-0.4995833283308149,-0.4318782300567972,-1.6697976781556276,0.5717501205632545,4.206309842342897,3.3995906261281243,0.6658067157727681,3.776387091396397,0.5717501205632545,-1.5602513627219776,-2.2752025388948685,-2.048743857981373,-2.7543970028126443,-0.8007747245732217,0.24140121689587854
EQU24_RS17155,20,0.06440990162352964,-2.259585627571888,-0.6922531653376421,-0.4866549559331157,0.026480548736536658,-0.11705432278498072,-1.1777619663186931,-1.7049625594057738,0.4847977188402623,4.4432394078752235,3.4354721335386884,0.9209522809813544,3.933163218812167,0.4847977188402623,-0.6439058082120112,-1.4848045680248023,-1.389525357638662,-2.7577039760070403,-0.6101438427320555,-0.3907259438764881
EQU24_RS17160,20,0.008795859679359249,-0.18841781151185089,-1.0172717434465322,-0.8288956716550622,-0.7174089471332971,-0.7791477997893217,-1.099854647938635,-1.1112241125824394,1.5897624562316155,3.6811984802162026,2.9201987559273257,0.5585248591652704,3.1112509022955632,1.5897624562316155,-0.8929462308480502,-1.8411199160249287,-1.6136786736973692,-2.820844113937224,-1.445152309419432,0.1322113199980672
EQU24_RS17165,20,0.04727525062719447,0.004695406690254863,-1.3194181914336334,-1.1646622628760877,-0.7501805936932237,-1.5511869330975574,-0.1690558913368378,-1.2708004443600578,1.1231670296358505,3.2422350175308448,2.4067815361201985,-0.030247790606597724,2.336659391542343,1.1231670296358505,-1.1770155689419322,-1.2108827670212972,-1.3549258895416505,-1.7390614644981466,-1.334697243548739,0.32214373082289216
EQU24_RS17170,20,0.11903625663562943,-0.19091303149389408,-1.373008985661268,-1.0724049097090669,-0.8489391506393169,-1.3512032804718241,-1.1586026678590553,-1.3297140219508583,1.0703854837914597,3.0837537360207747,2.292468895497484,-0.3269744511398455,2.0479506373970606,1.0703854837914597,-0.6758652307454693,-1.1289118098047048,-1.0335114596603767,-1.8547552554629088,-1.5080096802591254,0.1909408418375915
EQU24_RS17235,20,-0.5530136946603071,0.961063006635318,-0.1293570187806861,-0.002290207087220727,-0.2594828269847795,-1.2477811191246015,0.12408115417886355,0.7136087166729671,1.96593079897372,4.437217199570887,3.831054258594147,0.9354555970317968,4.071807572690945,1.96593079897372,1.6821864354438032,0.3358071114776878,0.4404215043088923,0.40743866543442303,-0.005496331781087908,1.326251068134284
EQU24_RS17240,20,-0.23636048249388214,-0.23511652046792614,-0.2187177549194959,-0.03721490690072523,-0.526619724770115,-0.2797703573864652,0.12772148460872304,-0.02572154274791491,1.6188554735286298,4.330246620442047,3.6403274513683637,0.9157453271342676,3.9422284190804,1.6188554735286298,-0.22614730265468766,-0.15208814649373284,0.1269833583816041,-0.0345235244912939,0.6116801282790875,0.7675251805793253
EQU24_RS17245,20,0.029197004191820967,0.8233300602066178,0.20473764715468729,-0.12773714882903006,-0.21881102822103846,0.0021080990546791826,-0.540500773255966,0.1248023449463075,0.9481425431865383,3.4245416290330395,2.4593055509349213,-0.2967182227759409,3.2692428223295105,0.9481425431865383,0.3763539139246777,-0.15922480598148436,0.10902921340279854,-0.9363668773523356,-0.04076731020312705,0.9913613380230244
EQU24_RS17270,20,0.0019031356653783766,-2.818993262500175,-1.222136838510348,-0.5633688460338739,-0.2469251750745427,-1.3962060082432417,-2.9276971620683465,-2.6659752614056456,1.1600460174955922,3.116585337096238,1.7202820350901984,-0.8654173360834588,2.5077663058193345,1.1600460174955922,0.7673756685895952,-1.2488531305987325,-1.7852307167794077,-3.1245180617443737,-0.6704454852285452,-1.2479652505376109
EQU24_RS17275,20,0.07627117984117297,-1.328761014792586,-1.1415212122638143,-0.6840213965654908,-0.31974056330513145,-1.2307907211080615,-1.1931913718985132,-1.5566121322491586,1.5647756472770185,2.6307198225317587,1.5545656863063635,-1.025747457032759,2.1377406144453555,1.5647756472770185,-0.016240882042234117,-1.0002524881456982,-1.2000374721714808,-2.0743306111067032,-0.7178342033652304,-0.2968775158366652
EQU24_RS17285,20,-0.07406083486788913,-0.3584606961037965,-0.7121201538706493,-0.722965350895177,-0.33562627913186793,-0.3360004125188552,-0.8323158103231679,-0.7421498345247671,1.0706980139370204,4.03265634352476,3.2021592089180744,0.3293472353652779,3.2859569439308065,1.0706980139370204,-0.05093911881130801,-0.404228030503052,-0.3458563746205949,-0.5489966843856755,0.08498341131172278,0.8116317051248858
EQU24_RS17315,20,-0.5036098946064939,0.2515911112899015,-0.31855051523693423,-0.8677574496178314,-0.4512312876480576,-0.8736301073536619,-0.6076984611504885,-0.7143101719171331,0.15120684173692586,3.315096918395075,2.180061882035569,-0.8820332252524455,2.607231654397699,0.15120684173692586,-0.6984051696446588,-0.20729899418968487,-0.17751577526382706,-0.448049040223537,-0.5978041861822125,1.4181758428142759
EQU24_RS17405,20,0.16129043891918504,0.9518670543486452,-0.6095301249392311,-0.6209308223947761,-0.6531313904597372,-0.8008949243638709,0.14565192256761025,-0.12778804286955198,0.8306322476193869,3.4436869434688555,2.518481051136364,-0.2431796231826599,2.82808474439288,0.8306322476193869,0.11235730852825264,-0.2450270616196003,-0.16726817986207568,-0.02407084413174548,-0.2721202037290381,0.8571717554528208
EQU24_RS17410,20,0.017998901698890245,-0.4258142296630221,-0.4046213733800592,-0.3281525802417315,-0.31301170122405275,-0.5664307754225729,-0.2938575042819018,-1.3591705386073831,1.1274618773229734,5.041185703377949,4.312266745770272,0.20378863421971927,4.187786479205487,1.1274618773229734,-1.1502693020434134,-0.2190525034783944,-0.10763608712221452,0.6120210267186594,0.5452152027839775,1.0450020017723567
EQU24_RS17415,20,0.04884061031916274,-0.674711724227499,-1.073028980266043,-0.599304022379451,-0.8753957351852946,-0.9300690890233504,-0.9511449378896644,-1.0831379903773721,0.5279297916587959,4.698779300994129,3.801508963347117,0.07339167755086896,3.9458890323322864,0.5279297916587959,-0.7288847125964957,-0.13956964841575425,0.07103725626965922,0.08805889403183494,0.1007872794994642,0.8296535298985096
EQU24_RS17420,20,0.04693098163470682,-0.05239282165724675,-0.5946016962417151,-0.39239078530865007,-0.43944205309922746,-0.4795382743635115,-0.3489704200379521,-0.16157922551348367,0.3519711766600782,3.907578625528112,2.5173156024135213,-0.12419778324748018,3.6084100167366726,0.3519711766600782,-0.011494283001334284,0.38050078402320187,0.4521311914459071,0.5751938967307633,0.15284459805496867,-0.22854258670334696
EQU24_RS19620,20,0.057374702292949414,-0.32941039599692384,-1.0014636095709917,-0.6353222194388101,-0.285576351682278,0.28519595001634823,1.1240653550622155,-0.008727009894219694,-0.3674187230328067,2.085833262128803,2.353704703703721,0.12508527686814036,3.278630078002665,-0.3674187230328067,0.3756703238946619,-0.35827314924991344,-0.3044522396192623,-0.6188367011483429,1.2647316929891024,-0.42416865910752616
