locus_tag,cluster_id,LanzaTech,MeOH,NO3_lowO2_slow_growth,NoCu,NoLanthanum,WT_control,WithLanthanum,aa3_KO,crotonic_acid,highCu,highO2_slow_growth,lowCH4,lowCu,lowO2_fast_growth,lowO2_low_iron_fast_growth,lowO2_slow_growth,medCu,slow_growth,uMax,unknown
EQU24_RS00675,12,0.28010331783424186,0.7358149279697931,0.036655857139787903,3.024009548828773,-0.17820511189509033,-0.3988516847338135,-0.12241578423677632,-0.02120260129260633,2.5513001157004305,0.039294777910396365,0.3907137151281241,-0.3574440977518197,2.490592473968337,-0.4579060410511019,-0.2440697093190438,1.2307054869614296,1.110627940621656,0.13484712190322376,0.16197987732178334,-0.4726158299589897
EQU24_RS00680,12,2.044979607969009,0.4982294918760795,0.5105395599333082,0.23057401369530856,0.26528884841092915,0.10879960496173506,0.2426557082355675,0.5141575760663462,4.3405915593680735,1.0703337868903324,0.14719556840977055,0.6144335911804829,1.0606155938626938,-0.530035782146719,-0.14989419649771252,-0.007311262038918955,1.4870751873459187,1.148640473268937,0.20169781560626945,-0.10151787457168772
EQU24_RS00685,12,1.6424091748762797,1.4617517239625903,-0.04310945191793867,1.3027004054960365,-0.2738362585062389,-0.3366294010859247,-0.2494545700157824,0.16475766276102866,3.6773040745811993,0.9395529198865359,0.5784434929436012,0.5011663464157373,1.8149299831925936,-0.8330647801031635,-0.0245653253082008,0.5717419997172564,1.9548105355587493,0.6744726951063758,0.1998380997863897,-0.4398274087565028
EQU24_RS00690,12,0.5238031293077877,2.4453181681202616,-0.15531481897725238,1.307436298234126,-0.2112015412919743,-0.4983012130138463,-0.1923888715710342,-0.2041367401166523,2.9784426626379217,1.0332027624996234,0.2324044872559119,0.6646536076154221,1.483999777145281,-0.6069167746842175,0.07489615284578803,0.8581944569114021,1.6037501903550142,0.3847850520085388,0.20225334116538812,-0.3975521818018036
EQU24_RS10725,12,0.9852696133864616,1.2082679745074942,0.08246115302257581,1.4925286467273853,-0.1555242921673445,-0.07455034579638144,0.13160251590463767,-0.30830711093936,4.320369328035996,0.9686907355711946,0.8083705741607171,0.06798065079728775,2.331259915235727,-0.8111045531527665,-0.019890689553732643,0.3349876142137169,2.576819626243993,0.2663498486968698,-0.14770867526901202,-0.2881806015443567
EQU24_RS10730,12,0.7326083360410791,2.847890703636963,-0.2745443670469491,1.6958546614817631,-1.0409030156948544,-1.3752255177235104,-1.0996066071007855,-0.7419966248337676,4.596412311179993,0.03658415182557384,0.2307097977411348,0.5062814852522709,2.478563979579998,-0.3914406986606227,0.20925522097065652,0.08220755058092091,2.6623573922337838,-0.4538029621232665,-0.05045633772422276,-0.9662156183437592
EQU24_RS10735,12,1.101655964473971,2.1759472992057485,0.06416225805210651,1.9420596536670625,-0.3663581285742173,-0.6114355715548528,-0.5003925977549235,-0.5653417335048212,5.029640961064066,0.9041004732747971,0.4538671560649312,0.01715076419613495,2.4563791096565586,-0.5435440897810985,-0.5175021841234362,0.32354647299931033,2.7345820473904103,0.2965284746832703,-0.08863142766262057,0.2554924856074837
EQU24_RS10740,12,0.029872763134294263,2.2788187281730767,-0.4617337956020486,1.3359129460524364,-0.4956922738198232,-1.6027181352158324,-0.6055639820276212,-0.97775456709402,4.376969328955124,0.3282944782809357,0.4334137583897969,0.7205417799339177,1.7915010926307176,-0.3254823079455093,0.7843184623716842,0.18757333278894464,1.9772880143971032,-1.010154137635093,0.06481806370344785,-0.5528165244521964
EQU24_RS10745,12,-1.0417182951178223,2.017739310636379,-0.532340936553975,0.8339246678902529,-0.40957848787155055,-0.8961052547397613,-0.3850164871629354,-0.8635871329707794,2.529932100568524,0.21229814370596653,-0.1390336252170033,0.274798551939329,1.0064222708377764,0.07269148724908538,-0.2621841198596013,0.2841036048247957,0.961516249604131,-0.6363244350288842,0.21448874558413475,-0.6751714812325992
EQU24_RS18605,12,0.8302378513846934,-0.4364343864638508,0.3834255761409973,0.025881107738228104,0.45304843739873707,0.4643987231268346,2.524863113624939,0.5771267475124116,4.3092112019895525,0.26583718185407545,-0.3727063702388669,0.11035064819826823,0.14105291505182754,-0.05374612603664782,0.22190783516428786,0.17440217188097565,0.23285145023315115,0.6823357026198579,0.2279286128450779,0.7674254736226358
EQU24_RS21950,12,2.728939412894267,1.238587407463705,0.0935730741306042,0.3403463195675636,1.0255776542921768,0.9223367973014532,1.4579920367720296,0.3892319939034067,4.529069723153451,0.5746145476206856,1.4815176506924772,1.133304267240632,0.3312591410215743,-0.3363015008492985,-0.1787324218668567,1.0885182826483684,0.2766414270725317,0.4784863092438537,0.1528019720831957,0.025717748070068245
EQU24_RS21955,12,2.009465313818039,0.8121961243718674,0.5099038725389202,0.7120115254928325,1.4682466315965623,1.1740541132907056,1.8588733052701605,0.6643261220667106,4.463724723896674,1.057287523698306,1.3511968296561432,1.2953011724104322,0.7067076599485594,0.06649560367662011,-0.037180322386901096,0.8991347034126648,0.7013661998475715,1.0934492395599191,0.11847015792821132,0.5257962936481473
EQU24_RS21960,12,1.9239685667414599,0.6468614567084997,0.4438825030390505,0.5870086479174039,1.2984669673744385,0.8429066061810625,1.6552864810857064,0.5880925016513572,3.7137121034543674,1.0068319034534874,1.473025506405865,1.172538880196839,0.7117842853538364,0.017900064726799055,-0.1206341775156554,0.6532889342597146,0.7613635118479175,0.7019104376632549,0.15966538349866485,0.8384549009033144
