locus_tag,cluster_id,LanzaTech,MeOH,NO3_lowO2_slow_growth,NoCu,NoLanthanum,WT_control,WithLanthanum,aa3_KO,crotonic_acid,highCu,highO2_slow_growth,lowCH4,lowCu,lowO2_fast_growth,lowO2_low_iron_fast_growth,lowO2_slow_growth,medCu,slow_growth,uMax,unknown
EQU24_RS00015,17,-1.072636761238421,0.3278161794460307,-0.4615334857542921,-0.21276392379137907,-0.5830166258544002,-0.6485299413775306,-0.6337922488510317,-0.9172240254078649,-0.048206237472606536,0.22023824244609028,0.13874680621867813,-0.38561459031883416,-0.10645261395239523,0.14284462196983816,-0.05725030464220183,-0.2357937378948251,0.03463807587496828,-0.6094063655241387,0.1587817310791047,-0.7538952743576312
EQU24_RS00065,17,-0.33603389388664145,0.35038152104014864,-0.33557933549327384,-0.5718322001346073,-0.1948402554170531,-0.4017531900617738,-0.19212273265220195,-0.4897007597717032,-0.7078357421956318,-0.7387895699902207,-0.5882903267209726,-0.6456455078321195,-0.7247350976553043,0.6253115290077517,-0.3552239785199861,-0.369273584210134,-0.5164797905505564,-0.1782164922207461,0.021777112306024457,0.07417737217711191
EQU24_RS00080,17,-1.4147993414158384,0.3237697172354355,-0.6580383199620935,-0.29100580100269896,-0.3040317406832217,-1.0840328045484762,-0.08053303137772681,-0.8797085106905486,-0.7150850601282371,-0.5798105715719504,-0.32090812456129114,-0.479775694694809,-0.4997977981254652,-0.7440545363350863,-0.7663705505119871,-0.4442756996591829,-0.4228492566065559,-0.6356016872302666,0.03674350802991525,-0.17560256623229228
EQU24_RS00085,17,-0.2395805113159393,-0.2325292303558423,-0.5207180987163708,-0.4172270733070681,-0.4018177437299166,-0.13746036645438034,-0.5034239859465285,-0.12380595265415127,0.2766524558202603,0.326785761846733,-0.3775917328787107,-0.37308092087300654,-0.2836262772283797,-0.9144505815961635,0.3675465972711322,-0.6244180887703275,0.23646606165205555,-1.0176696630447692,0.19776259291678447,-0.3839976208904542
EQU24_RS00100,17,-1.0322883571376646,0.2297793118170807,-0.6322967425145185,-0.10328220244255808,-1.0135966449008431,-1.3637296546792843,-1.0967858254996106,-0.7301666301061764,-0.4770092076815669,0.053651769785367454,-0.29413060828736504,0.3553126354720759,-0.2719090537130589,-0.3081972134799729,0.20800792240390525,-0.3494405105618684,-0.2539829339488789,-0.6069737656653711,0.2104973968287872,-1.1088490641057271
EQU24_RS00180,17,-0.9165500446912586,-0.11379118509684592,-0.4908348203344529,-0.3955134971470289,0.9533422864864204,0.1333372335940087,0.7997921601801758,-0.3553486199772328,-0.4080857832008435,-0.8208889467524341,-0.6292052127862321,-0.9060179435703724,-0.3414502973306363,-0.8489592777248214,-0.007276703144156761,-1.0243387619497542,-0.08925323036979968,-0.1763874279573963,-0.8047029035182279,-1.1309718679546101
EQU24_RS00185,17,-1.1026359237473842,0.4522084594684917,-0.8389995489244242,-0.7310444508347397,0.07539414204459252,-0.7855097474127786,0.0748583003498025,-1.0462837956380715,-0.3123629633131481,-0.4644893187389735,-0.3279212603673215,-0.4788247211266696,-0.703289515848865,-0.7802157991598192,-0.9931990040091252,-0.24620603105758765,-0.6816397328436421,-0.7672299699572751,-0.21377247803025545,-1.2039060941721322
EQU24_RS00190,17,-0.7980905365166786,0.9749565591060064,-1.1573690551166689,-0.5611836560301826,-0.7164386175444729,-0.9434544431704991,-0.7795026254005657,-0.9958447764726313,-0.041687558327067165,-1.1663612890148662,-1.2750899926506725,-0.9815986699369638,0.02126679913167975,0.4355268467922957,0.5762044269828107,-2.5720472863869848,0.31808268122807154,-1.6073222606694642,0.08963661169838767,0.19960586749322395
EQU24_RS00225,17,-0.8033033979195403,0.7960864509353995,-0.5072784073311932,-0.5754090702268854,-0.1702889908777971,-0.5565258512931059,-0.2890549533890148,-0.8976508544565904,-0.0890088199970913,-0.7698686539708184,-0.8381928564634441,-0.18976050297152106,-0.8360187380749365,-0.08745098732803175,0.15902264123284893,-1.3377758443618573,-0.7793066008825776,-1.1864019822925551,0.21497783864504286,1.2583263835217642
EQU24_RS00230,17,-0.330918041480245,0.3682182558423677,-0.7392605548114799,-0.1479547625210953,-1.0209732197936945,-0.7394110196936646,-1.007197024586078,-0.7894028532584072,-0.34434970974838564,-0.3515513643068563,-0.5005623488454962,-0.3614772988272278,-0.3188966231332626,-0.3076731333963956,-0.060537414443628874,-0.6225248112250383,-0.4366419360622635,-0.4170250342805472,0.2151825072176951,-0.543389218323644
